年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數,年月KEY
2021,4,2021-10-01,110Q4,高雄市,鳥松區,89,202110
2021,4,2021-10-01,110Q4,高雄市,岡山區,220,202110
2021,4,2021-10-01,110Q4,高雄市,橋頭區,45,202110
2021,4,2021-10-01,110Q4,高雄市,燕巢區,31,202110
2021,4,2021-10-01,110Q4,高雄市,阿蓮區,18,202110
2021,4,2021-10-01,110Q4,高雄市,路竹區,56,202110
2021,4,2021-10-01,110Q4,高雄市,湖內區,45,202110
2021,4,2021-10-01,110Q4,高雄市,茄萣區,21,202110
2021,4,2021-10-01,110Q4,高雄市,永安區,5,202110
2021,4,2021-10-01,110Q4,高雄市,彌陀區,14,202110
2021,4,2021-10-01,110Q4,高雄市,梓官區,60,202110
2021,4,2021-10-01,110Q4,高雄市,旗山區,62,202110
2021,4,2021-10-01,110Q4,高雄市,美濃區,19,202110
2021,4,2021-10-01,110Q4,高雄市,六龜區,10,202110
2021,4,2021-10-01,110Q4,高雄市,甲仙區,5,202110
2021,4,2021-10-01,110Q4,高雄市,杉林區,3,202110
2021,4,2021-10-01,110Q4,高雄市,內門區,1,202110
2021,4,2021-10-01,110Q4,宜蘭縣,宜蘭市,202,202110
2021,4,2021-10-01,110Q4,宜蘭縣,羅東鎮,165,202110
2021,4,2021-10-01,110Q4,宜蘭縣,蘇澳鎮,76,202110
2021,4,2021-10-01,110Q4,宜蘭縣,頭城鎮,19,202110
2021,4,2021-10-01,110Q4,宜蘭縣,礁溪鄉,117,202110
2021,4,2021-10-01,110Q4,宜蘭縣,壯圍鄉,38,202110
2021,4,2021-10-01,110Q4,宜蘭縣,員山鄉,51,202110
2021,4,2021-10-01,110Q4,宜蘭縣,冬山鄉,153,202110
2021,4,2021-10-01,110Q4,宜蘭縣,五結鄉,150,202110
2021,4,2021-10-01,110Q4,宜蘭縣,三星鄉,35,202110
2021,4,2021-10-01,110Q4,宜蘭縣,南澳鄉,1,202110
2021,4,2021-10-01,110Q4,新竹縣,竹北市,684,202110
2021,4,2021-10-01,110Q4,新竹縣,關西鎮,16,202110
2021,4,2021-10-01,110Q4,新竹縣,新埔鎮,48,202110
2021,4,2021-10-01,110Q4,新竹縣,竹東鎮,240,202110
2021,4,2021-10-01,110Q4,新竹縣,湖口鄉,139,202110
2021,4,2021-10-01,110Q4,新竹縣,橫山鄉,1,202110
2021,4,2021-10-01,110Q4,新竹縣,新豐鄉,99,202110
2021,4,2021-10-01,110Q4,新竹縣,芎林鄉,34,202110
2021,4,2021-10-01,110Q4,新竹縣,寶山鄉,43,202110
2021,4,2021-10-01,110Q4,新竹縣,北埔鄉,7,202110
2021,4,2021-10-01,110Q4,新竹縣,峨眉鄉,2,202110
2021,4,2021-10-01,110Q4,新竹縣,尖石鄉,2,202110
2021,4,2021-10-01,110Q4,苗栗縣,苗栗市,289,202110
2021,4,2021-10-01,110Q4,苗栗縣,苑裡鎮,28,202110
2021,4,2021-10-01,110Q4,苗栗縣,通霄鎮,23,202110
2021,4,2021-10-01,110Q4,苗栗縣,竹南鎮,319,202110
2021,4,2021-10-01,110Q4,苗栗縣,頭份鎮,240,202110
2021,4,2021-10-01,110Q4,苗栗縣,後龍鎮,25,202110
2021,4,2021-10-01,110Q4,苗栗縣,卓蘭鎮,15,202110
2021,4,2021-10-01,110Q4,苗栗縣,大湖鄉,14,202110
2021,4,2021-10-01,110Q4,苗栗縣,公館鄉,43,202110
2021,4,2021-10-01,110Q4,苗栗縣,銅鑼鄉,2,202110
2021,4,2021-10-01,110Q4,苗栗縣,南庄鄉,5,202110
2021,4,2021-10-01,110Q4,苗栗縣,頭屋鄉,3,202110
2021,4,2021-10-01,110Q4,苗栗縣,三義鄉,12,202110
2021,4,2021-10-01,110Q4,苗栗縣,造橋鄉,51,202110
2021,4,2021-10-01,110Q4,苗栗縣,三灣鄉,9,202110
2021,4,2021-10-01,110Q4,苗栗縣,獅潭鄉,3,202110
2021,4,2021-10-01,110Q4,彰化縣,彰化市,278,202110
2021,4,2021-10-01,110Q4,彰化縣,鹿港鎮,55,202110
2021,4,2021-10-01,110Q4,彰化縣,和美鎮,68,202110
2021,4,2021-10-01,110Q4,彰化縣,北斗鎮,26,202110
2021,4,2021-10-01,110Q4,彰化縣,員林鎮,128,202110
2021,4,2021-10-01,110Q4,彰化縣,溪湖鎮,67,202110
2021,4,2021-10-01,110Q4,彰化縣,田中鎮,49,202110
2021,4,2021-10-01,110Q4,彰化縣,二林鎮,62,202110
2021,4,2021-10-01,110Q4,彰化縣,線西鄉,5,202110
2021,4,2021-10-01,110Q4,彰化縣,伸港鄉,53,202110
2021,4,2021-10-01,110Q4,彰化縣,福興鄉,20,202110
2021,4,2021-10-01,110Q4,彰化縣,秀水鄉,21,202110
2021,4,2021-10-01,110Q4,彰化縣,花壇鄉,26,202110
2021,4,2021-10-01,110Q4,彰化縣,芬園鄉,11,202110
2021,4,2021-10-01,110Q4,彰化縣,大村鄉,20,202110
2021,4,2021-10-01,110Q4,彰化縣,埔鹽鄉,16,202110
2021,4,2021-10-01,110Q4,彰化縣,埔心鄉,39,202110
2021,4,2021-10-01,110Q4,彰化縣,永靖鄉,17,202110
2021,4,2021-10-01,110Q4,彰化縣,社頭鄉,43,202110
2021,4,2021-10-01,110Q4,彰化縣,二水鄉,9,202110
2021,4,2021-10-01,110Q4,彰化縣,田尾鄉,7,202110
2021,4,2021-10-01,110Q4,彰化縣,埤頭鄉,16,202110
2021,4,2021-10-01,110Q4,彰化縣,芳苑鄉,11,202110
2021,4,2021-10-01,110Q4,彰化縣,大城鄉,7,202110
2021,4,2021-10-01,110Q4,彰化縣,竹塘鄉,3,202110
2021,4,2021-10-01,110Q4,彰化縣,溪州鄉,7,202110
2021,4,2021-10-01,110Q4,南投縣,南投市,117,202110
2021,4,2021-10-01,110Q4,南投縣,埔里鎮,102,202110
2021,4,2021-10-01,110Q4,南投縣,草屯鎮,122,202110
2021,4,2021-10-01,110Q4,南投縣,竹山鎮,71,202110
2021,4,2021-10-01,110Q4,南投縣,集集鎮,13,202110
2021,4,2021-10-01,110Q4,南投縣,名間鄉,44,202110
2021,4,2021-10-01,110Q4,南投縣,鹿谷鄉,5,202110
2021,4,2021-10-01,110Q4,南投縣,中寮鄉,5,202110
2021,4,2021-10-01,110Q4,南投縣,魚池鄉,5,202110
2021,4,2021-10-01,110Q4,南投縣,國姓鄉,10,202110
2021,4,2021-10-01,110Q4,南投縣,水里鄉,16,202110
2021,4,2021-10-01,110Q4,南投縣,仁愛鄉,1,202110
2021,4,2021-10-01,110Q4,雲林縣,斗六市,256,202110
2021,4,2021-10-01,110Q4,雲林縣,斗南鎮,94,202110
2021,4,2021-10-01,110Q4,雲林縣,虎尾鎮,132,202110
2021,4,2021-10-01,110Q4,雲林縣,西螺鎮,39,202110
2021,4,2021-10-01,110Q4,雲林縣,土庫鎮,36,202110
2021,4,2021-10-01,110Q4,雲林縣,北港鎮,22,202110
2021,4,2021-10-01,110Q4,雲林縣,古坑鄉,29,202110
2021,4,2021-10-01,110Q4,雲林縣,大埤鄉,9,202110
2021,4,2021-10-01,110Q4,雲林縣,莿桐鄉,12,202110
2021,4,2021-10-01,110Q4,雲林縣,林內鄉,8,202110
2021,4,2021-10-01,110Q4,雲林縣,二崙鄉,10,202110
2021,4,2021-10-01,110Q4,雲林縣,崙背鄉,14,202110
2021,4,2021-10-01,110Q4,雲林縣,麥寮鄉,3,202110
2021,4,2021-10-01,110Q4,雲林縣,東勢鄉,3,202110
2021,4,2021-10-01,110Q4,雲林縣,褒忠鄉,2,202110
2021,4,2021-10-01,110Q4,雲林縣,台西鄉,2,202110
2021,4,2021-10-01,110Q4,雲林縣,元長鄉,9,202110
2021,4,2021-10-01,110Q4,雲林縣,四湖鄉,16,202110
2021,4,2021-10-01,110Q4,雲林縣,口湖鄉,3,202110
2021,4,2021-10-01,110Q4,雲林縣,水林鄉,3,202110
2021,4,2021-10-01,110Q4,嘉義縣,太保市,88,202110
2021,4,2021-10-01,110Q4,嘉義縣,朴子市,68,202110
2021,4,2021-10-01,110Q4,嘉義縣,布袋鎮,17,202110
2021,4,2021-10-01,110Q4,嘉義縣,大林鎮,52,202110
2021,4,2021-10-01,110Q4,嘉義縣,民雄鄉,109,202110
2021,4,2021-10-01,110Q4,嘉義縣,溪口鄉,6,202110
2021,4,2021-10-01,110Q4,嘉義縣,新港鄉,10,202110
2021,4,2021-10-01,110Q4,嘉義縣,六腳鄉,4,202110
2021,4,2021-10-01,110Q4,嘉義縣,東石鄉,4,202110
2021,4,2021-10-01,110Q4,嘉義縣,義竹鄉,2,202110
2021,4,2021-10-01,110Q4,嘉義縣,鹿草鄉,1,202110
2021,4,2021-10-01,110Q4,嘉義縣,水上鄉,102,202110
2021,4,2021-10-01,110Q4,嘉義縣,中埔鄉,53,202110
2021,4,2021-10-01,110Q4,嘉義縣,竹崎鄉,21,202110
2021,4,2021-10-01,110Q4,嘉義縣,梅山鄉,8,202110
2021,4,2021-10-01,110Q4,嘉義縣,番路鄉,17,202110
2021,4,2021-10-01,110Q4,嘉義縣,大埔鄉,3,202110
2021,4,2021-10-01,110Q4,屏東縣,屏東市,331,202110
2021,4,2021-10-01,110Q4,屏東縣,潮州鎮,100,202110
2021,4,2021-10-01,110Q4,屏東縣,東港鎮,38,202110
2021,4,2021-10-01,110Q4,屏東縣,恆春鎮,58,202110
2021,4,2021-10-01,110Q4,屏東縣,萬丹鄉,66,202110
2021,4,2021-10-01,110Q4,屏東縣,長治鄉,33,202110
2021,4,2021-10-01,110Q4,屏東縣,麟洛鄉,6,202110
2021,4,2021-10-01,110Q4,屏東縣,九如鄉,42,202110
2021,4,2021-10-01,110Q4,屏東縣,里港鄉,37,202110
2021,4,2021-10-01,110Q4,屏東縣,鹽埔鄉,15,202110
2021,4,2021-10-01,110Q4,屏東縣,高樹鄉,10,202110
2021,4,2021-10-01,110Q4,屏東縣,萬巒鄉,23,202110
2021,4,2021-10-01,110Q4,屏東縣,內埔鄉,70,202110
2021,4,2021-10-01,110Q4,屏東縣,竹田鄉,8,202110
2021,4,2021-10-01,110Q4,屏東縣,新埤鄉,7,202110
2021,4,2021-10-01,110Q4,屏東縣,枋寮鄉,15,202110
2021,4,2021-10-01,110Q4,屏東縣,新園鄉,24,202110
2021,4,2021-10-01,110Q4,屏東縣,崁頂鄉,13,202110
2021,4,2021-10-01,110Q4,屏東縣,林邊鄉,11,202110
2021,4,2021-10-01,110Q4,屏東縣,南州鄉,4,202110
2021,4,2021-10-01,110Q4,屏東縣,佳冬鄉,16,202110
2021,4,2021-10-01,110Q4,屏東縣,琉球鄉,1,202110
2021,4,2021-10-01,110Q4,屏東縣,車城鄉,4,202110
2021,4,2021-10-01,110Q4,屏東縣,滿州鄉,1,202110
2021,4,2021-10-01,110Q4,屏東縣,枋山鄉,1,202110
2021,4,2021-10-01,110Q4,屏東縣,三地門鄉,1,202110
2021,4,2021-10-01,110Q4,屏東縣,來義鄉,1,202110
2021,4,2021-10-01,110Q4,臺東縣,台東市,121,202110
2021,4,2021-10-01,110Q4,臺東縣,成功鎮,14,202110
2021,4,2021-10-01,110Q4,臺東縣,關山鎮,1,202110
2021,4,2021-10-01,110Q4,臺東縣,卑南鄉,10,202110
2021,4,2021-10-01,110Q4,臺東縣,太麻里鄉,4,202110
2021,4,2021-10-01,110Q4,臺東縣,東河鄉,8,202110
2021,4,2021-10-01,110Q4,臺東縣,長濱鄉,4,202110
2021,4,2021-10-01,110Q4,臺東縣,鹿野鄉,4,202110
2021,4,2021-10-01,110Q4,臺東縣,池上鄉,3,202110
2021,4,2021-10-01,110Q4,臺東縣,海端鄉,1,202110
2021,4,2021-10-01,110Q4,臺東縣,達仁鄉,1,202110
2021,4,2021-10-01,110Q4,花蓮縣,花蓮市,380,202110
2021,4,2021-10-01,110Q4,花蓮縣,鳳林鎮,9,202110
2021,4,2021-10-01,110Q4,花蓮縣,玉里鎮,14,202110
2021,4,2021-10-01,110Q4,花蓮縣,新城鄉,32,202110
2021,4,2021-10-01,110Q4,花蓮縣,吉安鄉,190,202110
2021,4,2021-10-01,110Q4,花蓮縣,壽豐鄉,37,202110
2021,4,2021-10-01,110Q4,花蓮縣,光復鄉,6,202110
2021,4,2021-10-01,110Q4,花蓮縣,豐濱鄉,2,202110
2021,4,2021-10-01,110Q4,花蓮縣,瑞穗鄉,12,202110
2021,4,2021-10-01,110Q4,花蓮縣,富里鄉,6,202110
2021,4,2021-10-01,110Q4,花蓮縣,秀林鄉,1,202110
2021,4,2021-10-01,110Q4,澎湖縣,馬公市,68,202110
2021,4,2021-10-01,110Q4,澎湖縣,湖西鄉,12,202110
2021,4,2021-10-01,110Q4,澎湖縣,白沙鄉,6,202110
2021,4,2021-10-01,110Q4,澎湖縣,望安鄉,7,202110
2021,4,2021-10-01,110Q4,澎湖縣,七美鄉,2,202110
2021,4,2021-10-01,110Q4,基隆市,中正區,208,202110
2021,4,2021-10-01,110Q4,基隆市,七堵區,124,202110
2021,4,2021-10-01,110Q4,基隆市,暖暖區,128,202110
2021,4,2021-10-01,110Q4,基隆市,仁愛區,73,202110
2021,4,2021-10-01,110Q4,基隆市,中山區,63,202110
2021,4,2021-10-01,110Q4,基隆市,安樂區,257,202110
2021,4,2021-10-01,110Q4,基隆市,信義區,133,202110
2021,4,2021-10-01,110Q4,新竹市,新竹市,747,202110
2021,4,2021-10-01,110Q4,嘉義市,嘉義市,526,202110
2021,4,2021-10-01,110Q4,金門縣,金城鎮,9,202110
2021,4,2021-10-01,110Q4,金門縣,金湖鎮,2,202110
2021,4,2021-10-01,110Q4,金門縣,金沙鎮,1,202110
2021,4,2021-10-01,110Q4,金門縣,金寧鄉,5,202110
2021,4,2021-10-01,110Q4,金門縣,烈嶼鄉,1,202110
2022,1,2022-01-01,111Q1,新北市,板橋區,900,202201
2022,1,2022-01-01,111Q1,新北市,三重區,692,202201
2022,1,2022-01-01,111Q1,新北市,中和區,726,202201
2022,1,2022-01-01,111Q1,新北市,永和區,373,202201
2022,1,2022-01-01,111Q1,新北市,新莊區,601,202201
2022,1,2022-01-01,111Q1,新北市,新店區,711,202201
2022,1,2022-01-01,111Q1,新北市,樹林區,260,202201
2022,1,2022-01-01,111Q1,新北市,鶯歌區,101,202201
2022,1,2022-01-01,111Q1,新北市,三峽區,178,202201
2022,1,2022-01-01,111Q1,新北市,淡水區,1262,202201
2022,1,2022-01-01,111Q1,新北市,汐止區,636,202201
2022,1,2022-01-01,111Q1,新北市,瑞芳區,43,202201
2022,1,2022-01-01,111Q1,新北市,土城區,376,202201
2022,1,2022-01-01,111Q1,新北市,蘆洲區,379,202201
2022,1,2022-01-01,111Q1,新北市,五股區,103,202201
2022,1,2022-01-01,111Q1,新北市,泰山區,114,202201
2022,1,2022-01-01,111Q1,新北市,林口區,205,202201
2022,1,2022-01-01,111Q1,新北市,深坑區,51,202201
2022,1,2022-01-01,111Q1,新北市,三芝區,103,202201
2022,1,2022-01-01,111Q1,新北市,石門區,2,202201
2022,1,2022-01-01,111Q1,新北市,八里區,131,202201
2022,1,2022-01-01,111Q1,新北市,雙溪區,5,202201
2022,1,2022-01-01,111Q1,新北市,貢寮區,12,202201
2022,1,2022-01-01,111Q1,新北市,金山區,31,202201
2022,1,2022-01-01,111Q1,新北市,萬里區,26,202201
2022,1,2022-01-01,111Q1,臺北市,松山區,279,202201
2022,1,2022-01-01,111Q1,臺北市,信義區,327,202201
2022,1,2022-01-01,111Q1,臺北市,大安區,591,202201
2022,1,2022-01-01,111Q1,臺北市,中山區,635,202201
2022,1,2022-01-01,111Q1,臺北市,中正區,222,202201
2022,1,2022-01-01,111Q1,臺北市,大同區,161,202201
2022,1,2022-01-01,111Q1,臺北市,萬華區,283,202201
2022,1,2022-01-01,111Q1,臺北市,文山區,366,202201
2022,1,2022-01-01,111Q1,臺北市,南港區,155,202201
2022,1,2022-01-01,111Q1,臺北市,內湖區,521,202201
2022,1,2022-01-01,111Q1,臺北市,士林區,396,202201
2022,1,2022-01-01,111Q1,臺北市,北投區,421,202201
2022,1,2022-01-01,111Q1,桃園市,桃園區,1906,202201
2022,1,2022-01-01,111Q1,桃園市,中壢區,802,202201
2022,1,2022-01-01,111Q1,桃園市,平鎮區,499,202201
2022,1,2022-01-01,111Q1,桃園市,八德區,405,202201
2022,1,2022-01-01,111Q1,桃園市,楊梅區,424,202201
2022,1,2022-01-01,111Q1,桃園市,大溪區,110,202201
2022,1,2022-01-01,111Q1,桃園市,蘆竹區,338,202201
2022,1,2022-01-01,111Q1,桃園市,大園區,494,202201
2022,1,2022-01-01,111Q1,桃園市,龜山區,480,202201
2022,1,2022-01-01,111Q1,桃園市,龍潭區,228,202201
2022,1,2022-01-01,111Q1,桃園市,新屋區,30,202201
2022,1,2022-01-01,111Q1,桃園市,觀音區,84,202201
2022,1,2022-01-01,111Q1,桃園市,復興區,1,202201
2022,1,2022-01-01,111Q1,臺中市,中區,92,202201
2022,1,2022-01-01,111Q1,臺中市,東區,76,202201
2022,1,2022-01-01,111Q1,臺中市,南區,304,202201
2022,1,2022-01-01,111Q1,臺中市,西區,185,202201
2022,1,2022-01-01,111Q1,臺中市,北區,515,202201
2022,1,2022-01-01,111Q1,臺中市,西屯區,879,202201
2022,1,2022-01-01,111Q1,臺中市,南屯區,378,202201
2022,1,2022-01-01,111Q1,臺中市,北屯區,642,202201
2022,1,2022-01-01,111Q1,臺中市,豐原區,159,202201
2022,1,2022-01-01,111Q1,臺中市,東勢區,22,202201
2022,1,2022-01-01,111Q1,臺中市,大甲區,28,202201
2022,1,2022-01-01,111Q1,臺中市,清水區,56,202201
2022,1,2022-01-01,111Q1,臺中市,沙鹿區,125,202201
2022,1,2022-01-01,111Q1,臺中市,梧棲區,43,202201
2022,1,2022-01-01,111Q1,臺中市,后里區,38,202201
2022,1,2022-01-01,111Q1,臺中市,神岡區,18,202201
2022,1,2022-01-01,111Q1,臺中市,潭子區,85,202201
2022,1,2022-01-01,111Q1,臺中市,大雅區,135,202201
2022,1,2022-01-01,111Q1,臺中市,新社區,9,202201
2022,1,2022-01-01,111Q1,臺中市,石岡區,3,202201
2022,1,2022-01-01,111Q1,臺中市,外埔區,18,202201
2022,1,2022-01-01,111Q1,臺中市,大安區,3,202201
2022,1,2022-01-01,111Q1,臺中市,烏日區,30,202201
2022,1,2022-01-01,111Q1,臺中市,大肚區,29,202201
2022,1,2022-01-01,111Q1,臺中市,龍井區,92,202201
2022,1,2022-01-01,111Q1,臺中市,霧峰區,38,202201
2022,1,2022-01-01,111Q1,臺中市,太平區,77,202201
2022,1,2022-01-01,111Q1,臺中市,大里區,106,202201
2022,1,2022-01-01,111Q1,臺南市,新營區,171,202201
2022,1,2022-01-01,111Q1,臺南市,鹽水區,49,202201
2022,1,2022-01-01,111Q1,臺南市,白河區,17,202201
2022,1,2022-01-01,111Q1,臺南市,柳營區,14,202201
2022,1,2022-01-01,111Q1,臺南市,後壁區,12,202201
2022,1,2022-01-01,111Q1,臺南市,東山區,4,202201
2022,1,2022-01-01,111Q1,臺南市,麻豆區,54,202201
2022,1,2022-01-01,111Q1,臺南市,下營區,11,202201
2022,1,2022-01-01,111Q1,臺南市,六甲區,58,202201
2022,1,2022-01-01,111Q1,臺南市,官田區,45,202201
2022,1,2022-01-01,111Q1,臺南市,大內區,1,202201
2022,1,2022-01-01,111Q1,臺南市,佳里區,95,202201
2022,1,2022-01-01,111Q1,臺南市,學甲區,72,202201
2022,1,2022-01-01,111Q1,臺南市,西港區,26,202201
2022,1,2022-01-01,111Q1,臺南市,七股區,10,202201
2022,1,2022-01-01,111Q1,臺南市,將軍區,9,202201
2022,1,2022-01-01,111Q1,臺南市,北門區,3,202201
2022,1,2022-01-01,111Q1,臺南市,新化區,44,202201
2022,1,2022-01-01,111Q1,臺南市,善化區,134,202201
2022,1,2022-01-01,111Q1,臺南市,新市區,49,202201
2022,1,2022-01-01,111Q1,臺南市,安定區,34,202201
2022,1,2022-01-01,111Q1,臺南市,山上區,6,202201
2022,1,2022-01-01,111Q1,臺南市,玉井區,29,202201
2022,1,2022-01-01,111Q1,臺南市,楠西區,5,202201
2022,1,2022-01-01,111Q1,臺南市,南化區,1,202201
2022,1,2022-01-01,111Q1,臺南市,仁德區,116,202201
2022,1,2022-01-01,111Q1,臺南市,歸仁區,103,202201
2022,1,2022-01-01,111Q1,臺南市,關廟區,36,202201
2022,1,2022-01-01,111Q1,臺南市,永康區,541,202201
2022,1,2022-01-01,111Q1,臺南市,東區,369,202201
2022,1,2022-01-01,111Q1,臺南市,南區,148,202201
2022,1,2022-01-01,111Q1,臺南市,北區,177,202201
2022,1,2022-01-01,111Q1,臺南市,安南區,198,202201
2022,1,2022-01-01,111Q1,臺南市,安平區,159,202201
2022,1,2022-01-01,111Q1,臺南市,中西區,178,202201
2022,1,2022-01-01,111Q1,高雄市,鹽埕區,25,202201
2022,1,2022-01-01,111Q1,高雄市,鼓山區,406,202201
2022,1,2022-01-01,111Q1,高雄市,左營區,468,202201
2022,1,2022-01-01,111Q1,高雄市,楠梓區,271,202201
2022,1,2022-01-01,111Q1,高雄市,三民區,618,202201
2022,1,2022-01-01,111Q1,高雄市,新興區,69,202201
2022,1,2022-01-01,111Q1,高雄市,前金區,78,202201
2022,1,2022-01-01,111Q1,高雄市,苓雅區,176,202201
2022,1,2022-01-01,111Q1,高雄市,前鎮區,283,202201
2022,1,2022-01-01,111Q1,高雄市,旗津區,10,202201
2022,1,2022-01-01,111Q1,高雄市,小港區,182,202201
2022,1,2022-01-01,111Q1,高雄市,鳳山區,600,202201
2022,1,2022-01-01,111Q1,高雄市,林園區,90,202201
2022,1,2022-01-01,111Q1,高雄市,大寮區,181,202201
2022,1,2022-01-01,111Q1,高雄市,大樹區,55,202201
2022,1,2022-01-01,111Q1,高雄市,大社區,61,202201
2022,1,2022-01-01,111Q1,高雄市,仁武區,118,202201
2022,1,2022-01-01,111Q1,高雄市,鳥松區,64,202201
2022,1,2022-01-01,111Q1,高雄市,岡山區,151,202201
2022,1,2022-01-01,111Q1,高雄市,橋頭區,33,202201
2022,1,2022-01-01,111Q1,高雄市,燕巢區,34,202201
2022,1,2022-01-01,111Q1,高雄市,阿蓮區,14,202201
2022,1,2022-01-01,111Q1,高雄市,路竹區,41,202201
2022,1,2022-01-01,111Q1,高雄市,湖內區,39,202201
2022,1,2022-01-01,111Q1,高雄市,茄萣區,28,202201
2022,1,2022-01-01,111Q1,高雄市,永安區,9,202201
2022,1,2022-01-01,111Q1,高雄市,彌陀區,8,202201
2022,1,2022-01-01,111Q1,高雄市,梓官區,41,202201
2022,1,2022-01-01,111Q1,高雄市,旗山區,46,202201
2022,1,2022-01-01,111Q1,高雄市,美濃區,46,202201
2022,1,2022-01-01,111Q1,高雄市,六龜區,6,202201
2022,1,2022-01-01,111Q1,高雄市,甲仙區,5,202201
2022,1,2022-01-01,111Q1,高雄市,杉林區,5,202201
2022,1,2022-01-01,111Q1,高雄市,內門區,3,202201
2022,1,2022-01-01,111Q1,宜蘭縣,宜蘭市,164,202201
2022,1,2022-01-01,111Q1,宜蘭縣,羅東鎮,141,202201
2022,1,2022-01-01,111Q1,宜蘭縣,蘇澳鎮,57,202201
2022,1,2022-01-01,111Q1,宜蘭縣,頭城鎮,20,202201
2022,1,2022-01-01,111Q1,宜蘭縣,礁溪鄉,131,202201
2022,1,2022-01-01,111Q1,宜蘭縣,壯圍鄉,84,202201
2022,1,2022-01-01,111Q1,宜蘭縣,員山鄉,47,202201
2022,1,2022-01-01,111Q1,宜蘭縣,冬山鄉,88,202201
2022,1,2022-01-01,111Q1,宜蘭縣,五結鄉,122,202201
2022,1,2022-01-01,111Q1,宜蘭縣,三星鄉,42,202201
2022,1,2022-01-01,111Q1,宜蘭縣,南澳鄉,1,202201
2022,1,2022-01-01,111Q1,新竹縣,竹北市,598,202201
2022,1,2022-01-01,111Q1,新竹縣,關西鎮,25,202201
2022,1,2022-01-01,111Q1,新竹縣,新埔鎮,41,202201
2022,1,2022-01-01,111Q1,新竹縣,竹東鎮,198,202201
2022,1,2022-01-01,111Q1,新竹縣,湖口鄉,139,202201
2022,1,2022-01-01,111Q1,新竹縣,橫山鄉,4,202201
2022,1,2022-01-01,111Q1,新竹縣,新豐鄉,82,202201
2022,1,2022-01-01,111Q1,新竹縣,芎林鄉,66,202201
2022,1,2022-01-01,111Q1,新竹縣,寶山鄉,48,202201
2022,1,2022-01-01,111Q1,新竹縣,北埔鄉,7,202201
2022,1,2022-01-01,111Q1,新竹縣,峨眉鄉,1,202201
2022,1,2022-01-01,111Q1,苗栗縣,苗栗市,209,202201
2022,1,2022-01-01,111Q1,苗栗縣,苑裡鎮,60,202201
2022,1,2022-01-01,111Q1,苗栗縣,通霄鎮,16,202201
2022,1,2022-01-01,111Q1,苗栗縣,竹南鎮,277,202201
2022,1,2022-01-01,111Q1,苗栗縣,頭份鎮,197,202201
2022,1,2022-01-01,111Q1,苗栗縣,後龍鎮,57,202201
2022,1,2022-01-01,111Q1,苗栗縣,卓蘭鎮,6,202201
2022,1,2022-01-01,111Q1,苗栗縣,大湖鄉,14,202201
2022,1,2022-01-01,111Q1,苗栗縣,公館鄉,43,202201
2022,1,2022-01-01,111Q1,苗栗縣,銅鑼鄉,17,202201
2022,1,2022-01-01,111Q1,苗栗縣,南庄鄉,2,202201
2022,1,2022-01-01,111Q1,苗栗縣,頭屋鄉,13,202201
2022,1,2022-01-01,111Q1,苗栗縣,三義鄉,10,202201
2022,1,2022-01-01,111Q1,苗栗縣,西湖鄉,2,202201
2022,1,2022-01-01,111Q1,苗栗縣,造橋鄉,66,202201
2022,1,2022-01-01,111Q1,苗栗縣,三灣鄉,3,202201
2022,1,2022-01-01,111Q1,苗栗縣,獅潭鄉,2,202201
2022,1,2022-01-01,111Q1,彰化縣,彰化市,230,202201
2022,1,2022-01-01,111Q1,彰化縣,鹿港鎮,28,202201
2022,1,2022-01-01,111Q1,彰化縣,和美鎮,59,202201
2022,1,2022-01-01,111Q1,彰化縣,北斗鎮,21,202201
2022,1,2022-01-01,111Q1,彰化縣,員林鎮,119,202201
2022,1,2022-01-01,111Q1,彰化縣,溪湖鎮,22,202201
2022,1,2022-01-01,111Q1,彰化縣,田中鎮,40,202201
2022,1,2022-01-01,111Q1,彰化縣,二林鎮,57,202201
2022,1,2022-01-01,111Q1,彰化縣,線西鄉,5,202201
2022,1,2022-01-01,111Q1,彰化縣,伸港鄉,22,202201
2022,1,2022-01-01,111Q1,彰化縣,福興鄉,15,202201
2022,1,2022-01-01,111Q1,彰化縣,秀水鄉,14,202201
2022,1,2022-01-01,111Q1,彰化縣,花壇鄉,17,202201
2022,1,2022-01-01,111Q1,彰化縣,芬園鄉,9,202201
2022,1,2022-01-01,111Q1,彰化縣,大村鄉,24,202201
2022,1,2022-01-01,111Q1,彰化縣,埔鹽鄉,10,202201
2022,1,2022-01-01,111Q1,彰化縣,埔心鄉,32,202201
2022,1,2022-01-01,111Q1,彰化縣,永靖鄉,9,202201
2022,1,2022-01-01,111Q1,彰化縣,社頭鄉,54,202201
2022,1,2022-01-01,111Q1,彰化縣,二水鄉,8,202201
2022,1,2022-01-01,111Q1,彰化縣,田尾鄉,10,202201
2022,1,2022-01-01,111Q1,彰化縣,埤頭鄉,15,202201
2022,1,2022-01-01,111Q1,彰化縣,芳苑鄉,16,202201
2022,1,2022-01-01,111Q1,彰化縣,大城鄉,3,202201
2022,1,2022-01-01,111Q1,彰化縣,竹塘鄉,5,202201
2022,1,2022-01-01,111Q1,彰化縣,溪州鄉,8,202201
2022,1,2022-01-01,111Q1,南投縣,南投市,101,202201
2022,1,2022-01-01,111Q1,南投縣,埔里鎮,83,202201
