年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數,年月,日期格式
2020,2,2020-01-04,桃園市,龜山區,13,202001,2020-04-01
2020,2,2020-01-04,桃園市,龍潭區,3,202001,2020-04-01
2020,2,2020-01-04,桃園市,新屋區,1,202001,2020-04-01
2020,2,2020-01-04,桃園市,觀音區,4,202001,2020-04-01
2020,2,2020-01-04,臺中市,中區,2,202001,2020-04-01
2020,2,2020-01-04,臺中市,東區,2,202001,2020-04-01
2020,2,2020-01-04,臺中市,南區,4,202001,2020-04-01
2020,2,2020-01-04,臺中市,西區,3,202001,2020-04-01
2020,2,2020-01-04,臺中市,北區,4,202001,2020-04-01
2020,2,2020-01-04,臺中市,西屯區,7,202001,2020-04-01
2020,2,2020-01-04,臺中市,南屯區,2,202001,2020-04-01
2020,2,2020-01-04,臺中市,北屯區,8,202001,2020-04-01
2020,2,2020-01-04,臺中市,豐原區,4,202001,2020-04-01
2020,2,2020-01-04,臺中市,清水區,1,202001,2020-04-01
2020,2,2020-01-04,臺中市,沙鹿區,2,202001,2020-04-01
2020,2,2020-01-04,臺中市,潭子區,1,202001,2020-04-01
2020,2,2020-01-04,臺中市,大雅區,3,202001,2020-04-01
2020,2,2020-01-04,臺中市,新社區,3,202001,2020-04-01
2020,2,2020-01-04,臺中市,龍井區,3,202001,2020-04-01
2020,2,2020-01-04,臺中市,太平區,1,202001,2020-04-01
2020,2,2020-01-04,臺中市,大里區,6,202001,2020-04-01
2020,2,2020-01-04,臺南市,新營區,2,202001,2020-04-01
2020,2,2020-01-04,臺南市,白河區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,柳營區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,東山區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,下營區,2,202001,2020-04-01
2020,2,2020-01-04,臺南市,六甲區,2,202001,2020-04-01
2020,2,2020-01-04,臺南市,佳里區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,西港區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,善化區,3,202001,2020-04-01
2020,2,2020-01-04,臺南市,新市區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,安定區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,歸仁區,3,202001,2020-04-01
2020,2,2020-01-04,臺南市,關廟區,1,202001,2020-04-01
2020,2,2020-01-04,臺南市,永康區,14,202001,2020-04-01
2020,2,2020-01-04,臺南市,東區,5,202001,2020-04-01
2020,2,2020-01-04,臺南市,南區,12,202001,2020-04-01
2020,2,2020-01-04,臺南市,北區,8,202001,2020-04-01
2020,2,2020-01-04,臺南市,安南區,2,202001,2020-04-01
2020,2,2020-01-04,臺南市,安平區,3,202001,2020-04-01
2020,2,2020-01-04,臺南市,中西區,8,202001,2020-04-01
2020,2,2020-01-04,高雄市,鼓山區,3,202001,2020-04-01
2020,2,2020-01-04,高雄市,左營區,8,202001,2020-04-01
2020,2,2020-01-04,高雄市,楠梓區,5,202001,2020-04-01
2020,2,2020-01-04,高雄市,三民區,2,202001,2020-04-01
2020,2,2020-01-04,高雄市,新興區,2,202001,2020-04-01
2020,2,2020-01-04,高雄市,前金區,3,202001,2020-04-01
2020,2,2020-01-04,高雄市,前鎮區,4,202001,2020-04-01
2020,2,2020-01-04,高雄市,旗津區,1,202001,2020-04-01
2020,2,2020-01-04,高雄市,小港區,5,202001,2020-04-01
2020,2,2020-01-04,高雄市,鳳山區,26,202001,2020-04-01
2020,2,2020-01-04,高雄市,林園區,5,202001,2020-04-01
2020,2,2020-01-04,高雄市,大寮區,4,202001,2020-04-01
2020,2,2020-01-04,高雄市,大樹區,2,202001,2020-04-01
2020,2,2020-01-04,高雄市,仁武區,4,202001,2020-04-01
2020,2,2020-01-04,高雄市,鳥松區,5,202001,2020-04-01
2020,2,2020-01-04,高雄市,岡山區,4,202001,2020-04-01
2020,2,2020-01-04,高雄市,燕巢區,1,202001,2020-04-01
2020,2,2020-01-04,高雄市,湖內區,1,202001,2020-04-01
2020,2,2020-01-04,高雄市,旗山區,1,202001,2020-04-01
2020,2,2020-01-04,高雄市,杉林區,1,202001,2020-04-01
2020,2,2020-01-04,高雄市,內門區,1,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,宜蘭市,2,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,羅東鎮,3,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,蘇澳鎮,1,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,礁溪鄉,1,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,壯圍鄉,1,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,員山鄉,2,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,冬山鄉,1,202001,2020-04-01
2020,2,2020-01-04,宜蘭縣,五結鄉,1,202001,2020-04-01
2020,2,2020-01-04,新竹縣,竹北市,6,202001,2020-04-01
2020,2,2020-01-04,新竹縣,新埔鎮,2,202001,2020-04-01
2020,2,2020-01-04,新竹縣,竹東鎮,6,202001,2020-04-01
2020,2,2020-01-04,新竹縣,湖口鄉,1,202001,2020-04-01
2020,2,2020-01-04,新竹縣,橫山鄉,1,202001,2020-04-01
2020,2,2020-01-04,新竹縣,芎林鄉,1,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,苗栗市,2,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,通霄鎮,1,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,竹南鎮,4,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,頭份鎮,7,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,後龍鎮,1,202001,2020-04-01
2020,2,2020-01-04,苗栗縣,卓蘭鎮,1,202001,2020-04-01
2020,2,2020-01-04,彰化縣,彰化市,3,202001,2020-04-01
2020,2,2020-01-04,彰化縣,鹿港鎮,2,202001,2020-04-01
2020,2,2020-01-04,彰化縣,和美鎮,2,202001,2020-04-01
2020,2,2020-01-04,彰化縣,員林鎮,1,202001,2020-04-01
2020,2,2020-01-04,彰化縣,二林鎮,3,202001,2020-04-01
2020,2,2020-01-04,彰化縣,花壇鄉,1,202001,2020-04-01
2020,2,2020-01-04,彰化縣,埔心鄉,2,202001,2020-04-01
2020,2,2020-01-04,彰化縣,永靖鄉,1,202001,2020-04-01
2020,2,2020-01-04,彰化縣,社頭鄉,2,202001,2020-04-01
2020,2,2020-01-04,彰化縣,田尾鄉,1,202001,2020-04-01
2020,2,2020-01-04,彰化縣,芳苑鄉,2,202001,2020-04-01
2020,2,2020-01-04,南投縣,南投市,1,202001,2020-04-01
2020,2,2020-01-04,南投縣,埔里鎮,6,202001,2020-04-01
2020,2,2020-01-04,南投縣,草屯鎮,2,202001,2020-04-01
2020,2,2020-01-04,南投縣,竹山鎮,7,202001,2020-04-01
2020,2,2020-01-04,南投縣,鹿谷鄉,1,202001,2020-04-01
2020,2,2020-01-04,南投縣,中寮鄉,2,202001,2020-04-01
2020,2,2020-01-04,南投縣,國姓鄉,1,202001,2020-04-01
2020,2,2020-01-04,南投縣,水里鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,斗六市,7,202001,2020-04-01
2020,2,2020-01-04,雲林縣,土庫鎮,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,北港鎮,2,202001,2020-04-01
2020,2,2020-01-04,雲林縣,大埤鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,莿桐鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,林內鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,東勢鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,褒忠鄉,3,202001,2020-04-01
2020,2,2020-01-04,雲林縣,台西鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,四湖鄉,3,202001,2020-04-01
2020,2,2020-01-04,雲林縣,口湖鄉,1,202001,2020-04-01
2020,2,2020-01-04,雲林縣,水林鄉,1,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,太保市,1,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,朴子市,3,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,民雄鄉,4,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,新港鄉,1,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,水上鄉,5,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,中埔鄉,2,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,梅山鄉,2,202001,2020-04-01
2020,2,2020-01-04,嘉義縣,番路鄉,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,屏東市,11,202001,2020-04-01
2020,2,2020-01-04,屏東縣,潮州鎮,5,202001,2020-04-01
2020,2,2020-01-04,屏東縣,東港鎮,3,202001,2020-04-01
2020,2,2020-01-04,屏東縣,恆春鎮,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,長治鄉,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,高樹鄉,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,萬巒鄉,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,內埔鄉,1,202001,2020-04-01
2020,2,2020-01-04,屏東縣,竹田鄉,2,202001,2020-04-01
2020,2,2020-01-04,屏東縣,枋寮鄉,2,202001,2020-04-01
2020,2,2020-01-04,屏東縣,崁頂鄉,1,202001,2020-04-01
2020,2,2020-01-04,臺東縣,台東市,1,202001,2020-04-01
2020,2,2020-01-04,臺東縣,成功鎮,1,202001,2020-04-01
2020,2,2020-01-04,臺東縣,卑南鄉,2,202001,2020-04-01
2020,2,2020-01-04,臺東縣,太麻里鄉,1,202001,2020-04-01
2020,2,2020-01-04,臺東縣,鹿野鄉,1,202001,2020-04-01
2020,2,2020-01-04,臺東縣,達仁鄉,1,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,花蓮市,5,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,鳳林鎮,1,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,玉里鎮,1,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,新城鄉,1,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,吉安鄉,6,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,壽豐鄉,4,202001,2020-04-01
2020,2,2020-01-04,花蓮縣,光復鄉,1,202001,2020-04-01
2020,2,2020-01-04,澎湖縣,湖西鄉,3,202001,2020-04-01
2020,2,2020-01-04,基隆市,中正區,5,202001,2020-04-01
2020,2,2020-01-04,基隆市,七堵區,2,202001,2020-04-01
2020,2,2020-01-04,基隆市,暖暖區,4,202001,2020-04-01
2020,2,2020-01-04,基隆市,中山區,1,202001,2020-04-01
2020,2,2020-01-04,基隆市,安樂區,5,202001,2020-04-01
2020,2,2020-01-04,新竹市,新竹市,18,202001,2020-04-01
2020,2,2020-01-04,嘉義市,嘉義市,6,202001,2020-04-01
2020,3,2020-01-07,新北市,板橋區,37,202001,2020-07-01
2020,3,2020-01-07,新北市,三重區,16,202001,2020-07-01
2020,3,2020-01-07,新北市,中和區,18,202001,2020-07-01
2020,3,2020-01-07,新北市,永和區,4,202001,2020-07-01
2020,3,2020-01-07,新北市,新莊區,12,202001,2020-07-01
2020,3,2020-01-07,新北市,新店區,16,202001,2020-07-01
2020,3,2020-01-07,新北市,樹林區,9,202001,2020-07-01
2020,3,2020-01-07,新北市,三峽區,3,202001,2020-07-01
2020,3,2020-01-07,新北市,淡水區,9,202001,2020-07-01
2020,3,2020-01-07,新北市,汐止區,11,202001,2020-07-01
2020,3,2020-01-07,新北市,瑞芳區,3,202001,2020-07-01
2020,3,2020-01-07,新北市,土城區,10,202001,2020-07-01
2020,3,2020-01-07,新北市,蘆洲區,22,202001,2020-07-01
2020,3,2020-01-07,新北市,五股區,10,202001,2020-07-01
2020,3,2020-01-07,新北市,泰山區,4,202001,2020-07-01
2020,3,2020-01-07,新北市,林口區,2,202001,2020-07-01
2020,3,2020-01-07,新北市,深坑區,2,202001,2020-07-01
2020,3,2020-01-07,新北市,三芝區,2,202001,2020-07-01
2020,3,2020-01-07,新北市,八里區,4,202001,2020-07-01
2020,3,2020-01-07,新北市,雙溪區,1,202001,2020-07-01
2020,3,2020-01-07,新北市,金山區,2,202001,2020-07-01
2020,3,2020-01-07,新北市,萬里區,3,202001,2020-07-01
2020,3,2020-01-07,臺北市,松山區,15,202001,2020-07-01
2020,3,2020-01-07,臺北市,信義區,9,202001,2020-07-01
2020,3,2020-01-07,臺北市,大安區,11,202001,2020-07-01
2020,3,2020-01-07,臺北市,中山區,11,202001,2020-07-01
2020,3,2020-01-07,臺北市,中正區,3,202001,2020-07-01
2020,3,2020-01-07,臺北市,大同區,10,202001,2020-07-01
2020,3,2020-01-07,臺北市,萬華區,15,202001,2020-07-01
2020,3,2020-01-07,臺北市,文山區,9,202001,2020-07-01
2020,3,2020-01-07,臺北市,南港區,6,202001,2020-07-01
2020,3,2020-01-07,臺北市,內湖區,15,202001,2020-07-01
2020,3,2020-01-07,臺北市,士林區,13,202001,2020-07-01
2020,3,2020-01-07,臺北市,北投區,15,202001,2020-07-01
2020,3,2020-01-07,桃園市,桃園區,9,202001,2020-07-01
2020,3,2020-01-07,桃園市,中壢區,18,202001,2020-07-01
2020,3,2020-01-07,桃園市,平鎮區,12,202001,2020-07-01
2020,3,2020-01-07,桃園市,八德區,8,202001,2020-07-01
2020,3,2020-01-07,桃園市,楊梅區,14,202001,2020-07-01
2020,3,2020-01-07,桃園市,大溪區,3,202001,2020-07-01
2020,3,2020-01-07,桃園市,蘆竹區,1,202001,2020-07-01
2020,3,2020-01-07,桃園市,大園區,2,202001,2020-07-01
2020,3,2020-01-07,桃園市,龜山區,8,202001,2020-07-01
2020,3,2020-01-07,桃園市,龍潭區,6,202001,2020-07-01
2020,3,2020-01-07,桃園市,觀音區,3,202001,2020-07-01
2020,3,2020-01-07,臺中市,中區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,東區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,南區,19,202001,2020-07-01
2020,3,2020-01-07,臺中市,西區,2,202001,2020-07-01
2020,3,2020-01-07,臺中市,北區,6,202001,2020-07-01
2020,3,2020-01-07,臺中市,西屯區,6,202001,2020-07-01
2020,3,2020-01-07,臺中市,南屯區,6,202001,2020-07-01
2020,3,2020-01-07,臺中市,北屯區,4,202001,2020-07-01
2020,3,2020-01-07,臺中市,豐原區,2,202001,2020-07-01
2020,3,2020-01-07,臺中市,東勢區,4,202001,2020-07-01
2020,3,2020-01-07,臺中市,清水區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,沙鹿區,3,202001,2020-07-01
2020,3,2020-01-07,臺中市,梧棲區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,神岡區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,潭子區,2,202001,2020-07-01
2020,3,2020-01-07,臺中市,大雅區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,外埔區,4,202001,2020-07-01
2020,3,2020-01-07,臺中市,大肚區,1,202001,2020-07-01
2020,3,2020-01-07,臺中市,龍井區,2,202001,2020-07-01
2020,3,2020-01-07,臺中市,霧峰區,2,202001,2020-07-01
2020,3,2020-01-07,臺中市,太平區,4,202001,2020-07-01
2020,3,2020-01-07,臺中市,大里區,3,202001,2020-07-01
2020,3,2020-01-07,臺南市,新營區,5,202001,2020-07-01
2020,3,2020-01-07,臺南市,白河區,3,202001,2020-07-01
2020,3,2020-01-07,臺南市,後壁區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,東山區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,麻豆區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,下營區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,佳里區,2,202001,2020-07-01
2020,3,2020-01-07,臺南市,西港區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,新化區,3,202001,2020-07-01
2020,3,2020-01-07,臺南市,安定區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,玉井區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,楠西區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,左鎮區,1,202001,2020-07-01
2020,3,2020-01-07,臺南市,仁德區,2,202001,2020-07-01
2020,3,2020-01-07,臺南市,關廟區,3,202001,2020-07-01
2020,3,2020-01-07,臺南市,永康區,8,202001,2020-07-01
2020,3,2020-01-07,臺南市,東區,6,202001,2020-07-01
2020,3,2020-01-07,臺南市,南區,5,202001,2020-07-01
2020,3,2020-01-07,臺南市,北區,4,202001,2020-07-01
2020,3,2020-01-07,臺南市,安南區,5,202001,2020-07-01
2020,3,2020-01-07,臺南市,安平區,4,202001,2020-07-01
2020,3,2020-01-07,臺南市,中西區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,鼓山區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,左營區,7,202001,2020-07-01
2020,3,2020-01-07,高雄市,三民區,9,202001,2020-07-01
2020,3,2020-01-07,高雄市,新興區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,前金區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,前鎮區,10,202001,2020-07-01
2020,3,2020-01-07,高雄市,旗津區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,小港區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,鳳山區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,林園區,6,202001,2020-07-01
2020,3,2020-01-07,高雄市,大寮區,6,202001,2020-07-01
2020,3,2020-01-07,高雄市,大樹區,2,202001,2020-07-01
2020,3,2020-01-07,高雄市,大社區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,仁武區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,鳥松區,3,202001,2020-07-01
2020,3,2020-01-07,高雄市,岡山區,5,202001,2020-07-01
2020,3,2020-01-07,高雄市,橋頭區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,燕巢區,3,202001,2020-07-01
2020,3,2020-01-07,高雄市,茄萣區,1,202001,2020-07-01
2020,3,2020-01-07,高雄市,旗山區,3,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,宜蘭市,8,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,羅東鎮,1,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,蘇澳鎮,4,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,礁溪鄉,1,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,壯圍鄉,1,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,員山鄉,1,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,冬山鄉,2,202001,2020-07-01
2020,3,2020-01-07,宜蘭縣,五結鄉,3,202001,2020-07-01
2020,3,2020-01-07,新竹縣,竹北市,8,202001,2020-07-01
2020,3,2020-01-07,新竹縣,新埔鎮,1,202001,2020-07-01
2020,3,2020-01-07,新竹縣,竹東鎮,8,202001,2020-07-01
2020,3,2020-01-07,新竹縣,湖口鄉,2,202001,2020-07-01
2020,3,2020-01-07,新竹縣,新豐鄉,2,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,苗栗市,3,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,通霄鎮,1,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,竹南鎮,4,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,頭份鎮,4,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,卓蘭鎮,2,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,大湖鄉,2,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,銅鑼鄉,1,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,三義鄉,1,202001,2020-07-01
2020,3,2020-01-07,苗栗縣,造橋鄉,3,202001,2020-07-01
2020,3,2020-01-07,彰化縣,彰化市,4,202001,2020-07-01
2020,3,2020-01-07,彰化縣,鹿港鎮,2,202001,2020-07-01
2020,3,2020-01-07,彰化縣,北斗鎮,1,202001,2020-07-01
2020,3,2020-01-07,彰化縣,員林鎮,1,202001,2020-07-01
2020,3,2020-01-07,彰化縣,二林鎮,3,202001,2020-07-01
2020,3,2020-01-07,彰化縣,秀水鄉,1,202001,2020-07-01
2020,3,2020-01-07,彰化縣,花壇鄉,6,202001,2020-07-01
2020,3,2020-01-07,彰化縣,埔心鄉,4,202001,2020-07-01
2020,3,2020-01-07,彰化縣,社頭鄉,3,202001,2020-07-01
2020,3,2020-01-07,彰化縣,田尾鄉,1,202001,2020-07-01
2020,3,2020-01-07,彰化縣,溪州鄉,1,202001,2020-07-01
2020,3,2020-01-07,南投縣,南投市,5,202001,2020-07-01
2020,3,2020-01-07,南投縣,埔里鎮,4,202001,2020-07-01
2020,3,2020-01-07,南投縣,草屯鎮,4,202001,2020-07-01
2020,3,2020-01-07,南投縣,竹山鎮,1,202001,2020-07-01
2020,3,2020-01-07,南投縣,名間鄉,1,202001,2020-07-01
2020,3,2020-01-07,南投縣,中寮鄉,2,202001,2020-07-01
2020,3,2020-01-07,南投縣,魚池鄉,1,202001,2020-07-01
2020,3,2020-01-07,南投縣,水里鄉,1,202001,2020-07-01
2020,3,2020-01-07,雲林縣,斗六市,7,202001,2020-07-01
2020,3,2020-01-07,雲林縣,斗南鎮,4,202001,2020-07-01
2020,3,2020-01-07,雲林縣,虎尾鎮,4,202001,2020-07-01
2020,3,2020-01-07,雲林縣,土庫鎮,1,202001,2020-07-01
2020,3,2020-01-07,雲林縣,北港鎮,3,202001,2020-07-01
2020,3,2020-01-07,雲林縣,古坑鄉,1,202001,2020-07-01
2020,3,2020-01-07,雲林縣,莿桐鄉,2,202001,2020-07-01
2020,3,2020-01-07,雲林縣,林內鄉,1,202001,2020-07-01
2020,3,2020-01-07,雲林縣,二崙鄉,2,202001,2020-07-01
2020,3,2020-01-07,雲林縣,台西鄉,2,202001,2020-07-01
2020,3,2020-01-07,雲林縣,四湖鄉,2,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,太保市,2,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,布袋鎮,1,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,大林鎮,3,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,民雄鄉,4,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,新港鄉,2,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,東石鄉,2,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,水上鄉,6,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,中埔鄉,2,202001,2020-07-01
2020,3,2020-01-07,嘉義縣,竹崎鄉,2,202001,2020-07-01
2020,3,2020-01-07,屏東縣,屏東市,8,202001,2020-07-01
2020,3,2020-01-07,屏東縣,潮州鎮,4,202001,2020-07-01
2020,3,2020-01-07,屏東縣,東港鎮,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,恆春鎮,3,202001,2020-07-01
2020,3,2020-01-07,屏東縣,萬丹鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,鹽埔鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,內埔鄉,2,202001,2020-07-01
2020,3,2020-01-07,屏東縣,竹田鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,新埤鄉,2,202001,2020-07-01
2020,3,2020-01-07,屏東縣,枋寮鄉,2,202001,2020-07-01
2020,3,2020-01-07,屏東縣,新園鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,佳冬鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,三地門鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,來義鄉,1,202001,2020-07-01
2020,3,2020-01-07,屏東縣,牡丹鄉,1,202001,2020-07-01
2020,3,2020-01-07,臺東縣,台東市,4,202001,2020-07-01
2020,3,2020-01-07,臺東縣,卑南鄉,1,202001,2020-07-01
2020,3,2020-01-07,臺東縣,東河鄉,1,202001,2020-07-01
2020,3,2020-01-07,花蓮縣,花蓮市,12,202001,2020-07-01
2020,3,2020-01-07,花蓮縣,玉里鎮,1,202001,2020-07-01
2020,3,2020-01-07,花蓮縣,新城鄉,5,202001,2020-07-01
2020,3,2020-01-07,花蓮縣,吉安鄉,2,202001,2020-07-01
2020,3,2020-01-07,花蓮縣,秀林鄉,1,202001,2020-07-01
2020,3,2020-01-07,澎湖縣,馬公市,1,202001,2020-07-01
2020,3,2020-01-07,基隆市,中正區,2,202001,2020-07-01
2020,3,2020-01-07,基隆市,七堵區,1,202001,2020-07-01
2020,3,2020-01-07,基隆市,暖暖區,3,202001,2020-07-01
2020,3,2020-01-07,基隆市,仁愛區,1,202001,2020-07-01
2020,3,2020-01-07,基隆市,中山區,3,202001,2020-07-01
2020,3,2020-01-07,基隆市,安樂區,3,202001,2020-07-01
2020,3,2020-01-07,基隆市,信義區,2,202001,2020-07-01
2020,3,2020-01-07,新竹市,新竹市,12,202001,2020-07-01
2020,3,2020-01-07,嘉義市,嘉義市,16,202001,2020-07-01
2020,3,2020-01-07,金門縣,金寧鄉,2,202001,2020-07-01
2020,4,2020-01-10,新北市,板橋區,28,202001,2020-10-01
2020,4,2020-01-10,新北市,三重區,8,202001,2020-10-01
2020,4,2020-01-10,新北市,中和區,17,202001,2020-10-01
2020,4,2020-01-10,新北市,永和區,8,202001,2020-10-01
2020,4,2020-01-10,新北市,新莊區,11,202001,2020-10-01
2020,4,2020-01-10,新北市,新店區,14,202001,2020-10-01
2020,4,2020-01-10,新北市,樹林區,4,202001,2020-10-01
2020,4,2020-01-10,新北市,鶯歌區,4,202001,2020-10-01
2020,4,2020-01-10,新北市,三峽區,4,202001,2020-10-01
2020,4,2020-01-10,新北市,淡水區,20,202001,2020-10-01
2020,4,2020-01-10,新北市,汐止區,10,202001,2020-10-01
2020,4,2020-01-10,新北市,瑞芳區,2,202001,2020-10-01
2020,4,2020-01-10,新北市,土城區,6,202001,2020-10-01
2020,4,2020-01-10,新北市,蘆洲區,13,202001,2020-10-01
2020,4,2020-01-10,新北市,五股區,4,202001,2020-10-01
2020,4,2020-01-10,新北市,泰山區,1,202001,2020-10-01
2020,4,2020-01-10,新北市,林口區,2,202001,2020-10-01
2020,4,2020-01-10,新北市,深坑區,3,202001,2020-10-01
2020,4,2020-01-10,新北市,三芝區,2,202001,2020-10-01
