年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數,年月KEY,日期格式
2019,國1北向,非主線資料,后里,臺中市,出口,週日,10056.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,進口,週2-4,14281.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,出口,週2-4,5783.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,進口,週2-4,5730.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,出口,週2-4,14448.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,進口,週六,12551.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,出口,週六,6315.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,進口,週六,5888.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,出口,週六,12861.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,進口,週日,11866.0,201901,2019-01-01
2019,國3南向,非主線資料,和美,彰化縣,出口,週日,5364.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,進口,週日,6566.0,201901,2019-01-01
2019,國3北向,非主線資料,和美,彰化縣,出口,週日,11787.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,進口,週2-4,4513.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,出口,週2-4,12216.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,進口,週2-4,11805.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,出口,週2-4,4423.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,進口,週六,4579.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,出口,週六,13377.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,進口,週六,12511.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,出口,週六,4280.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,進口,週日,4193.0,201901,2019-01-01
2019,國1南向,非主線資料,員林,彰化縣,出口,週日,11915.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,進口,週日,11936.0,201901,2019-01-01
2019,國1北向,非主線資料,員林,彰化縣,出口,週日,4886.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,進口,週2-4,3457.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,出口,週2-4,3275.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,進口,週2-4,3245.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,出口,週2-4,3261.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,進口,週六,3948.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,出口,週六,3448.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,進口,週六,3736.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,出口,週六,3523.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,進口,週日,3482.0,201901,2019-01-01
2019,國3南向,非主線資料,善化,臺南市,出口,週日,4212.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,進口,週日,3720.0,201901,2019-01-01
2019,國3北向,非主線資料,善化,臺南市,出口,週日,3659.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,進口,週2-4,6916.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,出口,週2-4,9542.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,進口,週2-4,9574.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,出口,週2-4,7120.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,進口,週六,8002.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,出口,週六,11148.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,進口,週六,10504.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,出口,週六,8261.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,進口,週日,7669.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義,嘉義市,出口,週日,9532.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,進口,週日,10899.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義,嘉義市,出口,週日,7764.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,進口,週2-4,6264.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,出口,週2-4,6687.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,進口,週2-4,6819.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,出口,週2-4,5995.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,進口,週六,8070.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,出口,週六,8229.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,進口,週六,7743.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,出口,週六,8016.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,進口,週日,8645.0,201901,2019-01-01
2019,國1南向,非主線資料,嘉義系統,嘉義縣,出口,週日,7137.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,進口,週日,8248.0,201901,2019-01-01
2019,國1北向,非主線資料,嘉義系統,嘉義縣,出口,週日,8449.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,進口,週2-4,360.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,出口,週2-4,1710.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,進口,週2-4,2165.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,出口,週2-4,399.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,進口,週六,446.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,出口,週六,2835.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,進口,週六,3054.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,出口,週六,396.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,進口,週日,380.0,201901,2019-01-01
2019,國6東向,非主線資料,國姓,南投縣,出口,週日,2334.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,進口,週日,3889.0,201901,2019-01-01
2019,國6西向,非主線資料,國姓,南投縣,出口,週日,403.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,進口,週2-4,66962.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,出口,週2-4,15938.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,進口,週2-4,16954.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口1-建國,週2-4,43443.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口2-濱江,週2-4,17147.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,進口,週六,67321.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,出口,週六,16322.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,進口,週六,16220.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口1-建國,週六,46751.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口2-濱江,週六,17763.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,進口,週日,60716.0,201901,2019-01-01
2019,國1南向,非主線資料,圓山,臺北市,出口,週日,14140.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,進口,週日,14542.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口1-建國,週日,42960.0,201901,2019-01-01
2019,國1北向,非主線資料,圓山,臺北市,出口2-濱江,週日,16226.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,進口,週2-4,39158.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,出口,週2-4,22128.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,進口,週2-4,23799.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,出口,週2-4,43104.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,進口,週六,41724.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,出口,週六,19478.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,進口,週六,22929.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,出口,週六,45232.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,進口,週日,37755.0,201901,2019-01-01
2019,國3南向,非主線資料,土城,新北市,出口,週日,16517.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,進口,週日,19677.0,201901,2019-01-01
2019,國3北向,非主線資料,土城,新北市,出口,週日,44732.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,進口,週2-4,596.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,出口,週2-4,1813.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,進口,週2-4,1877.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,出口,週2-4,631.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,進口,週六,1474.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,出口,週六,2758.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,進口,週六,3033.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,出口,週六,709.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,進口,週日,614.0,201901,2019-01-01
2019,國5南向,非主線資料,坪林,宜蘭縣,出口,週日,3873.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,進口,週日,6183.0,201901,2019-01-01
2019,國5北向,非主線資料,坪林,宜蘭縣,出口,週日,731.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里,南投縣,出口,週2-4,3163.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里,南投縣,進口,週2-4,3499.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里,南投縣,出口,週六,5188.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里,南投縣,進口,週六,4349.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里,南投縣,出口,週日,4793.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里,南投縣,進口,週日,5790.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里端,南投縣,出口,週2-4,2488.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里端,南投縣,進口,週2-4,2361.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里端,南投縣,出口,週六,4586.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里端,南投縣,進口,週六,3239.0,201901,2019-01-01
2019,國6東向,非主線資料,埔里端,南投縣,出口,週日,3540.0,201901,2019-01-01
2019,國6西向,非主線資料,埔里端,南投縣,進口,週日,4676.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口1-台76西,週2-4,5139.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口2-台76東,週2-4,5828.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,出口,週2-4,15015.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,進口,週2-4,15310.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,出口,週2-4,10507.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口1-台76西,週六,5526.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口2-台76東,週六,6992.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,出口,週六,16022.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,進口,週六,15187.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,出口,週六,11085.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口1-台76西,週日,4874.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,進口2-台76東,週日,6113.0,201901,2019-01-01
2019,國1南向,非主線資料,埔鹽系統,彰化縣,出口,週日,13922.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,進口,週日,15395.0,201901,2019-01-01
2019,國1北向,非主線資料,埔鹽系統,彰化縣,出口,週日,9606.0,201901,2019-01-01
2019,國3北向,非主線資料,基港端,基隆市,出口,週2-4,7532.0,201901,2019-01-01
2019,國3北向,非主線資料,基港端,基隆市,出口,週六,5832.0,201901,2019-01-01
2019,國3北向,非主線資料,基港端,基隆市,出口,週日,4451.0,201901,2019-01-01
2019,國3南向,非主線資料,基金,基隆市,進口,週2-4,20702.0,201901,2019-01-01
2019,國3北向,非主線資料,基金,基隆市,出口,週2-4,12979.0,201901,2019-01-01
2019,國3南向,非主線資料,基金,基隆市,進口,週六,20068.0,201901,2019-01-01
2019,國3北向,非主線資料,基金,基隆市,出口,週六,16233.0,201901,2019-01-01
2019,國3南向,非主線資料,基金,基隆市,進口,週日,21304.0,201901,2019-01-01
2019,國3北向,非主線資料,基金,基隆市,出口,週日,16854.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口1-尚仁路,基隆",週2-4,2353.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口2-麥金路,金山",週2-4,5349.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,出口,週2-4,9400.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,進口,週2-4,10361.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,出口,週2-4,8790.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口1-尚仁路,基隆",週六,1987.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口2-麥金路,金山",週六,5477.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,出口,週六,9059.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,進口,週六,10461.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,出口,週六,8859.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口1-尚仁路,基隆",週日,1796.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,"進口2-麥金路,金山",週日,4949.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆,基隆市,出口,週日,7801.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,進口,週日,8732.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆,基隆市,出口,週日,7987.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆端,基隆市,進口,週2-4,28722.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆端,基隆市,出口,週2-4,29062.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆端,基隆市,進口,週六,33492.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆端,基隆市,出口,週六,32320.0,201901,2019-01-01
2019,國1南向,非主線資料,基隆端,基隆市,進口,週日,31048.0,201901,2019-01-01
2019,國1北向,非主線資料,基隆端,基隆市,出口,週日,28260.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,進口,週2-4,28244.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,出口,週2-4,12590.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,進口,週2-4,13471.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,出口,週2-4,22490.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,進口,週六,23888.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,出口,週六,11576.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,進口,週六,12511.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,出口,週六,18386.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,進口,週日,20127.0,201901,2019-01-01
2019,國1高架南向,非主線資料,堤頂,臺北市,出口,週日,10768.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,進口,週日,10696.0,201901,2019-01-01
2019,國1高架北向,非主線資料,堤頂,臺北市,出口,週日,16819.0,201901,2019-01-01
2019,國2東向,非主線資料,大園,桃園市,進口,週2-4,23260.0,201901,2019-01-01
2019,國2東向,非主線資料,大園,桃園市,出口,週2-4,7466.0,201901,2019-01-01
2019,國2西向,非主線資料,大園,桃園市,進口,週2-4,9025.0,201901,2019-01-01
2019,國2西向,非主線資料,大園,桃園市,出口,週2-4,23813.0,201901,2019-01-01
2019,國2東向,非主線資料,大園,桃園市,進口,週六,19502.0,201901,2019-01-01
