股票名稱,股票代號,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
卜蜂,1215,107/07/23,"254,066","14,581,899",57.6,57.6,57.2,57.3,-0.3,224,
卜蜂,1215,107/07/24,"429,054","24,513,005",57.3,57.3,57,57.1,-0.2,291,
卜蜂,1215,107/07/25,"1,037,421","58,736,731",57.1,57.1,56.5,56.7,-0.4,729,
卜蜂,1215,107/07/26,"600,270","34,020,012",56.6,56.9,56.5,56.7,0,406,
卜蜂,1215,107/07/27,"567,668","32,500,167",56.8,57.4,56.8,57.2,0.5,411,
卜蜂,1215,107/07/30,"440,655","25,217,624",57.1,57.4,57.1,57.3,0.1,276,
卜蜂,1215,107/07/31,"894,938","51,847,068",57.4,58.3,57.3,58.2,0.9,552,
卜蜂,1215,107/08/01,"593,304","34,309,232",58.2,58.2,57.6,57.6,-0.6,410,
卜蜂,1215,107/08/02,"353,858","20,338,864",57.6,57.8,57.3,57.3,-0.3,271,
卜蜂,1215,107/08/03,"909,543","51,778,016",57.3,57.5,56.6,56.7,-0.6,657,
卜蜂,1215,107/08/06,"393,670","22,447,860",56.8,57.2,56.7,57.1,0.4,281,
卜蜂,1215,107/08/07,"507,382","28,850,436",57.1,57.2,56.7,56.8,-0.3,412,
卜蜂,1215,107/08/08,"1,006,552","57,779,433",56.9,58,56.8,57.1,0.3,636,
卜蜂,1215,107/08/09,"584,266","33,762,334",57.5,58,57.2,58,0.9,441,
卜蜂,1215,107/08/10,"696,319","40,125,119",58.1,58.1,57.2,57.3,-0.7,501,
卜蜂,1215,107/08/13,"689,037","39,506,627",57.8,57.8,57,57.3,0,498,
卜蜂,1215,107/08/14,"6,397,470","340,698,495",54.5,54.5,52.5,53.4,-3.9,"3,658",
卜蜂,1215,107/08/15,"5,827,355","292,641,223",53.3,53.3,49.15,49.55,-3.85,"3,687",
卜蜂,1215,107/08/16,"2,546,226","124,223,442",48.9,49.3,48,49.1,-0.45,"1,621",
卜蜂,1215,107/08/17,"1,663,407","82,666,550",49.3,50.7,49.3,49.4,0.3,"1,041",
卜蜂,1215,107/08/20,"1,030,942","51,888,246",49.5,50.8,49.5,50.3,0.9,758,
卜蜂,1215,107/08/21,"1,107,789","55,688,757",50.4,50.7,49.9,50,-0.3,818,
卜蜂,1215,107/08/22,"1,291,220","64,060,800",50,50,49.3,49.4,-0.6,828,
卜蜂,1215,107/08/23,"369,469","18,409,850",49.4,50.1,49.3,49.75,0.35,302,
卜蜂,1215,107/08/24,"328,007","16,233,689",49.9,49.9,49.35,49.5,-0.25,301,
卜蜂,1215,107/08/27,"853,266","43,169,666",50,50.9,50,50.8,1.3,584,
卜蜂,1215,107/08/28,"2,327,413","122,233,743",51.1,53.6,51,53.1,2.3,"1,673",
卜蜂,1215,107/08/29,"958,800","50,220,356",53.1,53.2,52,52.2,-0.9,705,
卜蜂,1215,107/08/30,"371,512","19,259,615",52.2,52.3,51.5,52,-0.2,353,
卜蜂,1215,107/08/31,"317,308","16,409,701",51.8,52.3,51.4,51.9,-0.1,261,
卜蜂,1215,107/09/03,"339,645","17,648,757",51.9,52.3,51.7,52,0.1,288,
卜蜂,1215,107/09/04,"251,513","13,112,675",52,52.3,52,52,0,196,
卜蜂,1215,107/09/05,"218,304","11,347,162",51.6,52.2,51.6,51.9,-0.1,202,
卜蜂,1215,107/09/06,"392,978","20,272,352",51.9,52,51.3,51.3,-0.6,298,
卜蜂,1215,107/09/07,"590,035","30,011,585",51.1,51.2,50.6,50.6,-0.7,398,
卜蜂,1215,107/09/10,"609,335","30,442,918",50.5,50.6,49.65,49.95,-0.65,460,
卜蜂,1215,107/09/11,"378,596","19,041,746",49.95,50.8,49.95,50.8,0.85,300,
卜蜂,1215,107/09/12,"565,681","28,914,129",50.9,51.4,50.9,51,0.2,403,
卜蜂,1215,107/09/13,"431,653","22,207,981",51.5,51.7,51.1,51.7,0.7,317,
卜蜂,1215,107/09/14,"422,475","22,031,583",52,52.3,51.8,52.2,0.5,317,
卜蜂,1215,107/09/17,"474,166","24,768,432",52.2,52.6,51.8,51.8,-0.4,336,
卜蜂,1215,107/09/18,"328,447","16,829,817",51.5,51.7,51,51,-0.8,312,
卜蜂,1215,107/09/19,"331,446","17,114,533",51.1,51.9,51.1,51.9,0.9,281,
