年,月,縣市,行政區,店面數,土地面積,超商密度,年月
2018,1,新竹縣,關西鎮,5,125.5193,0.039835,201801
2018,1,新竹縣,寶山鄉,3,64.7871,0.046306,201801
2018,1,嘉義市,西區,33,29.87,1.104787,201801
2018,1,嘉義市,東區,29,30.1556,0.961679,201801
2018,1,嘉義縣,大林鎮,9,64.1663,0.140261,201801
2018,1,嘉義縣,大埔鄉,1,173.2472,0.005772,201801
2018,1,嘉義縣,中埔鄉,8,129.5016,0.061775,201801
2018,1,嘉義縣,六腳鄉,1,62.2619,0.016061,201801
2018,1,嘉義縣,太保市,4,66.8964,0.059794,201801
2018,1,嘉義縣,水上鄉,7,69.1198,0.101273,201801
2018,1,嘉義縣,布袋鎮,6,61.7307,0.097196,201801
2018,1,嘉義縣,民雄鄉,13,85.4969,0.152052,201801
2018,1,嘉義縣,朴子市,9,49.5737,0.181548,201801
2018,1,嘉義縣,竹崎鄉,1,162.2256,0.006164,201801
2018,1,嘉義縣,東石鄉,2,81.5821,0.024515,201801
2018,1,嘉義縣,梅山鄉,3,119.7571,0.025051,201801
2018,1,嘉義縣,鹿草鄉,1,54.3151,0.018411,201801
2018,1,嘉義縣,番路鄉,1,117.5269,0.008509,201801
2018,1,嘉義縣,新港鄉,4,66.0495,0.060561,201801
2018,1,嘉義縣,義竹鄉,2,79.2925,0.025223,201801
2018,1,彰化縣,二水鄉,1,29.4449,0.033962,201801
2018,1,彰化縣,二林鎮,10,92.8478,0.107703,201801
2018,1,彰化縣,大村鄉,5,30.7837,0.162424,201801
2018,1,彰化縣,大城鄉,2,63.7406,0.031377,201801
2018,1,彰化縣,北斗鎮,4,19.2547,0.207741,201801
2018,1,彰化縣,永靖鄉,6,20.6382,0.290723,201801
2018,1,彰化縣,田中鎮,9,34.6056,0.260074,201801
2018,1,彰化縣,竹塘鄉,2,42.1662,0.047431,201801
2018,1,彰化縣,伸港鄉,1,22.3268,0.044789,201801
2018,1,彰化縣,秀水鄉,3,29.3447,0.102233,201801
2018,1,彰化縣,和美鎮,21,39.9345,0.525861,201801
2018,1,彰化縣,社頭鄉,8,36.1449,0.221331,201801
2018,1,彰化縣,芳苑鄉,4,91.3827,0.043772,201801
2018,1,彰化縣,花壇鄉,8,36.3469,0.220101,201801
2018,1,彰化縣,芬園鄉,1,38.0204,0.026302,201801
2018,1,彰化縣,員林市,23,40.038,0.574454,201801
2018,1,彰化縣,埔心鄉,4,20.9526,0.190907,201801
2018,1,彰化縣,埔鹽鄉,1,38.6081,0.025901,201801
2018,1,彰化縣,埤頭鄉,5,42.7508,0.116957,201801
2018,1,彰化縣,鹿港鎮,10,39.4625,0.253405,201801
2018,1,彰化縣,溪州鄉,3,75.831,0.039562,201801
2018,1,彰化縣,溪湖鎮,5,32.0592,0.155961,201801
2018,1,彰化縣,彰化市,44,65.6947,0.669765,201801
2018,1,彰化縣,福興鄉,10,49.8934,0.200427,201801
2018,1,彰化縣,線西鄉,1,18.0856,0.055293,201801
2018,1,臺中市,大甲區,12,58.5192,0.205061,201801
2018,1,臺中市,大安區,2,27.4045,0.072981,201801
2018,1,臺中市,大肚區,11,37.0024,0.297278,201801
2018,1,臺中市,大里區,44,28.8758,1.523767,201801
2018,1,臺中市,大雅區,16,32.4109,0.493661,201801
2018,1,臺中市,中區,13,0.8803,14.767693,201801
2018,1,臺中市,太平區,36,120.7473,0.298143,201801
2018,1,臺中市,北屯區,56,62.7034,0.893094,201801
2018,1,臺中市,北區,38,6.9376,5.477398,201801
2018,1,臺中市,外埔區,1,42.4099,0.023579,201801
2018,1,臺中市,石岡區,2,18.2105,0.109827,201801
2018,1,臺中市,后里區,7,58.9439,0.118757,201801
2018,1,臺中市,西屯區,72,39.8467,1.806925,201801
2018,1,臺中市,西區,28,5.7042,4.908664,201801
2018,1,臺中市,沙鹿區,18,40.4604,0.444879,201801
2018,1,臺中市,和平區,2,1037.8199,0.001927,201801
2018,1,臺中市,東區,13,9.2855,1.400032,201801
2018,1,臺中市,東勢區,3,117.4065,0.025552,201801
2018,1,臺中市,南屯區,33,31.2578,1.055737,201801
2018,1,臺中市,南區,27,6.8101,3.964699,201801
2018,1,臺中市,烏日區,18,43.4032,0.414716,201801
2018,1,臺中市,神岡區,11,35.0445,0.313887,201801
2018,1,臺中市,梧棲區,15,16.6049,0.903348,201801
2018,1,臺中市,清水區,12,64.1709,0.187001,201801
2018,1,臺中市,新社區,2,68.8874,0.029033,201801
2018,1,臺中市,潭子區,19,25.8497,0.735018,201801
2018,1,臺中市,龍井區,16,38.0377,0.420635,201801
2018,1,臺中市,豐原區,27,41.1845,0.655586,201801
2018,1,臺中市,霧峰區,13,98.0779,0.132548,201801
2018,1,臺北市,士林區,65,62.3682,1.042198,201801
2018,1,臺北市,大同區,32,5.6815,5.632315,201801
2018,1,臺北市,大安區,83,11.3614,7.305438,201801
2018,1,臺北市,中山區,100,13.6821,7.308819,201801
2018,1,臺北市,中正區,61,7.6071,8.018825,201801
2018,1,臺北市,內湖區,86,31.5787,2.723355,201801
2018,1,臺北市,文山區,43,31.509,1.364689,201801
2018,1,臺北市,北投區,51,56.8216,0.897546,201801
2018,1,臺北市,松山區,64,9.2878,6.89076,201801
2018,1,臺北市,信義區,60,11.2077,5.353462,201801
2018,1,臺北市,南港區,39,21.8424,1.785518,201801
2018,1,臺北市,萬華區,52,8.8522,5.874246,201801
2018,1,臺東縣,大武鄉,1,69.1454,0.014462,201801
2018,1,臺東縣,太麻里鄉,3,96.6523,0.031039,201801
2018,1,臺東縣,池上鄉,1,82.6854,0.012094,201801
2018,1,臺東縣,卑南鄉,1,412.6871,0.002423,201801
2018,1,臺東縣,東河鄉,1,210.1908,0.004758,201801
2018,1,臺東縣,達仁鄉,1,306.4454,0.003263,201801
2018,1,臺東縣,臺東市,24,109.7691,0.218641,201801
2018,1,臺東縣,關山鎮,3,58.7351,0.051077,201801
2018,1,臺東縣,蘭嶼鄉,2,48.3892,0.041332,201801
2018,1,臺南市,七股區,1,110.1492,0.009079,201801
2018,1,臺南市,下營區,2,33.5291,0.05965,201801
2018,1,臺南市,大內區,1,70.3125,0.014222,201801
2018,1,臺南市,中西區,17,6.26,2.715655,201801
2018,1,臺南市,仁德區,12,50.7664,0.236377,201801
2018,1,臺南市,六甲區,4,67.5471,0.059218,201801
2018,1,臺南市,北門區,1,44.1003,0.022676,201801
2018,1,臺南市,北區,18,10.434,1.725129,201801
2018,1,臺南市,永康區,61,40.2753,1.514576,201801
2018,1,臺南市,玉井區,2,76.3662,0.02619,201801
2018,1,臺南市,白河區,6,126.4046,0.047467,201801
2018,1,臺南市,安平區,18,11.0663,1.62656,201801
2018,1,臺南市,安定區,7,31.27,0.223857,201801
2018,1,臺南市,安南區,25,107.2016,0.233205,201801
2018,1,臺南市,西港區,4,33.7666,0.11846,201801
2018,1,臺南市,佳里區,17,38.9422,0.436544,201801
2018,1,臺南市,官田區,4,70.7953,0.056501,201801
2018,1,臺南市,東山區,1,124.9178,0.008005,201801
2018,1,臺南市,東區,37,13.4156,2.757983,201801
2018,1,臺南市,南區,28,27.2681,1.026841,201801
2018,1,臺南市,後壁區,3,72.2189,0.04154,201801
2018,1,臺南市,柳營區,4,61.2929,0.06526,201801
2018,1,臺南市,將軍區,1,41.9796,0.023821,201801
2018,1,臺南市,麻豆區,12,53.9744,0.222328,201801
2018,1,臺南市,善化區,8,55.3097,0.14464,201801
2018,1,臺南市,新化區,6,62.0579,0.096684,201801
2018,1,臺南市,新市區,12,47.8096,0.250996,201801
2018,1,臺南市,新營區,8,38.5386,0.207584,201801
2018,1,臺南市,楠西區,1,109.6316,0.009121,201801
2018,1,臺南市,學甲區,4,53.9919,0.074085,201801
2018,1,臺南市,歸仁區,4,55.7913,0.071696,201801
2018,1,臺南市,關廟區,6,53.6413,0.111854,201801
2018,1,臺南市,鹽水區,4,52.2455,0.076562,201801
2018,1,澎湖縣,七美鄉,1,6.9868,0.143127,201801
2018,1,澎湖縣,西嶼鄉,2,18.7148,0.106867,201801
2018,1,澎湖縣,馬公市,11,33.9918,0.323607,201801
