年,月,居住地,年齡層,性別,旅客數
2021,1,其他未列明(Unknow),20-29歲,男,17
2021,2,其他未列明(Unknow),20-29歲,男,9
2021,3,其他未列明(Unknow),20-29歲,男,13
2021,4,其他未列明(Unknow),20-29歲,男,5
2021,5,其他未列明(Unknow),20-29歲,男,10
2021,6,其他未列明(Unknow),20-29歲,男,6
2021,7,其他未列明(Unknow),20-29歲,男,18
2021,8,其他未列明(Unknow),20-29歲,男,17
2021,9,其他未列明(Unknow),20-29歲,男,7
2021,10,其他未列明(Unknow),20-29歲,男,23
2021,11,其他未列明(Unknow),20-29歲,男,18
2021,12,其他未列明(Unknow),20-29歲,男,13
2022,1,其他未列明(Unknow),20-29歲,男,15
2022,2,其他未列明(Unknow),20-29歲,男,13
2022,3,其他未列明(Unknow),20-29歲,男,25
2022,4,其他未列明(Unknow),20-29歲,男,25
2022,5,其他未列明(Unknow),20-29歲,男,13
2022,6,其他未列明(Unknow),20-29歲,男,22
2022,7,其他未列明(Unknow),20-29歲,男,17
2022,8,其他未列明(Unknow),20-29歲,男,20
2022,9,其他未列明(Unknow),20-29歲,男,31
2022,10,其他未列明(Unknow),20-29歲,男,6
2022,11,其他未列明(Unknow),20-29歲,男,14
2022,12,其他未列明(Unknow),20-29歲,男,31
2023,1,其他未列明(Unknow),20-29歲,男,19
2023,2,其他未列明(Unknow),20-29歲,男,25
2023,3,其他未列明(Unknow),20-29歲,男,48
2023,4,其他未列明(Unknow),20-29歲,男,55
2023,5,其他未列明(Unknow),20-29歲,男,120
2023,6,其他未列明(Unknow),20-29歲,男,220
2023,7,其他未列明(Unknow),20-29歲,男,76
2023,8,其他未列明(Unknow),20-29歲,男,124
2023,9,其他未列明(Unknow),20-29歲,男,135
2023,10,其他未列明(Unknow),20-29歲,男,41
2023,11,其他未列明(Unknow),20-29歲,男,16
2023,12,其他未列明(Unknow),20-29歲,男,36
2024,1,其他未列明(Unknow),20-29歲,男,19
2024,2,其他未列明(Unknow),20-29歲,男,20
2024,3,其他未列明(Unknow),20-29歲,男,23
2024,4,其他未列明(Unknow),20-29歲,男,16
2024,5,其他未列明(Unknow),20-29歲,男,32
2024,6,其他未列明(Unknow),20-29歲,男,14
2024,7,其他未列明(Unknow),20-29歲,男,14
2024,8,其他未列明(Unknow),20-29歲,男,23
2024,9,其他未列明(Unknow),20-29歲,男,25
2024,10,其他未列明(Unknow),20-29歲,男,147
2024,11,其他未列明(Unknow),20-29歲,男,75
2024,12,其他未列明(Unknow),20-29歲,男,34
2025,1,其他未列明(Unknow),20-29歲,男,29
2025,2,其他未列明(Unknow),20-29歲,男,25
2025,3,其他未列明(Unknow),20-29歲,男,49
2025,4,其他未列明(Unknow),20-29歲,男,22
2025,5,其他未列明(Unknow),20-29歲,男,29
2025,6,其他未列明(Unknow),20-29歲,男,30
2025,7,其他未列明(Unknow),20-29歲,男,50
2025,8,其他未列明(Unknow),20-29歲,男,33
2025,9,其他未列明(Unknow),20-29歲,男,25
2025,10,其他未列明(Unknow),20-29歲,男,17
2025,11,其他未列明(Unknow),20-29歲,男,76
2025,12,其他未列明(Unknow),20-29歲,男,33
2026,1,其他未列明(Unknow),20-29歲,男,33
2019,1,其他未列明(Unknow),20-29歲,女,0
2019,2,其他未列明(Unknow),20-29歲,女,150
2019,3,其他未列明(Unknow),20-29歲,女,764
2019,4,其他未列明(Unknow),20-29歲,女,350
2019,5,其他未列明(Unknow),20-29歲,女,212
2019,6,其他未列明(Unknow),20-29歲,女,435
2019,7,其他未列明(Unknow),20-29歲,女,596
2019,8,其他未列明(Unknow),20-29歲,女,4
2019,9,其他未列明(Unknow),20-29歲,女,139
2019,10,其他未列明(Unknow),20-29歲,女,195
2019,11,其他未列明(Unknow),20-29歲,女,387
2019,12,其他未列明(Unknow),20-29歲,女,213
2020,1,其他未列明(Unknow),20-29歲,女,240
2020,2,其他未列明(Unknow),20-29歲,女,113
2020,3,其他未列明(Unknow),20-29歲,女,1
2020,4,其他未列明(Unknow),20-29歲,女,0
2020,5,其他未列明(Unknow),20-29歲,女,1
2020,6,其他未列明(Unknow),20-29歲,女,1
2020,7,其他未列明(Unknow),20-29歲,女,0
2020,8,其他未列明(Unknow),20-29歲,女,3
2020,9,其他未列明(Unknow),20-29歲,女,7
2020,10,其他未列明(Unknow),20-29歲,女,2
2020,11,其他未列明(Unknow),20-29歲,女,1
2020,12,其他未列明(Unknow),20-29歲,女,0
2021,1,其他未列明(Unknow),20-29歲,女,0
2021,2,其他未列明(Unknow),20-29歲,女,0
2021,3,其他未列明(Unknow),20-29歲,女,1
2021,4,其他未列明(Unknow),20-29歲,女,1
2021,5,其他未列明(Unknow),20-29歲,女,0
2021,6,其他未列明(Unknow),20-29歲,女,0
2021,7,其他未列明(Unknow),20-29歲,女,2
2021,8,其他未列明(Unknow),20-29歲,女,1
2021,9,其他未列明(Unknow),20-29歲,女,1
2021,10,其他未列明(Unknow),20-29歲,女,0
2021,11,其他未列明(Unknow),20-29歲,女,2
2021,12,其他未列明(Unknow),20-29歲,女,2
2022,1,其他未列明(Unknow),20-29歲,女,2
2022,2,其他未列明(Unknow),20-29歲,女,0
2022,3,其他未列明(Unknow),20-29歲,女,3
2022,4,其他未列明(Unknow),20-29歲,女,1
2022,5,其他未列明(Unknow),20-29歲,女,0
2022,6,其他未列明(Unknow),20-29歲,女,2
2022,7,其他未列明(Unknow),20-29歲,女,3
2022,8,其他未列明(Unknow),20-29歲,女,1
2022,9,其他未列明(Unknow),20-29歲,女,5
2022,10,其他未列明(Unknow),20-29歲,女,1
2022,11,其他未列明(Unknow),20-29歲,女,3
2022,12,其他未列明(Unknow),20-29歲,女,0
2023,1,其他未列明(Unknow),20-29歲,女,8
2023,2,其他未列明(Unknow),20-29歲,女,2
2023,3,其他未列明(Unknow),20-29歲,女,2
2023,4,其他未列明(Unknow),20-29歲,女,30
2023,5,其他未列明(Unknow),20-29歲,女,132
2023,6,其他未列明(Unknow),20-29歲,女,275
2023,7,其他未列明(Unknow),20-29歲,女,57
2023,8,其他未列明(Unknow),20-29歲,女,137
2023,9,其他未列明(Unknow),20-29歲,女,164
2023,10,其他未列明(Unknow),20-29歲,女,8
2023,11,其他未列明(Unknow),20-29歲,女,2
2023,12,其他未列明(Unknow),20-29歲,女,7
2024,1,其他未列明(Unknow),20-29歲,女,3
2024,2,其他未列明(Unknow),20-29歲,女,14
2024,3,其他未列明(Unknow),20-29歲,女,2
2024,4,其他未列明(Unknow),20-29歲,女,1
2024,5,其他未列明(Unknow),20-29歲,女,8
2024,6,其他未列明(Unknow),20-29歲,女,2
2024,7,其他未列明(Unknow),20-29歲,女,4
2024,8,其他未列明(Unknow),20-29歲,女,1
2024,9,其他未列明(Unknow),20-29歲,女,1
2024,10,其他未列明(Unknow),20-29歲,女,166
2024,11,其他未列明(Unknow),20-29歲,女,57
2024,12,其他未列明(Unknow),20-29歲,女,1
2025,1,其他未列明(Unknow),20-29歲,女,6
2025,2,其他未列明(Unknow),20-29歲,女,2
2025,3,其他未列明(Unknow),20-29歲,女,41
2025,4,其他未列明(Unknow),20-29歲,女,7
2025,5,其他未列明(Unknow),20-29歲,女,3
2025,6,其他未列明(Unknow),20-29歲,女,7
2025,7,其他未列明(Unknow),20-29歲,女,3
2025,8,其他未列明(Unknow),20-29歲,女,4
2025,9,其他未列明(Unknow),20-29歲,女,3
2025,10,其他未列明(Unknow),20-29歲,女,2
2025,11,其他未列明(Unknow),20-29歲,女,69
2025,12,其他未列明(Unknow),20-29歲,女,14
2026,1,其他未列明(Unknow),20-29歲,女,2
2019,1,其他未列明(Unknow),30-39歲,男,2
2019,2,其他未列明(Unknow),30-39歲,男,260
2019,3,其他未列明(Unknow),30-39歲,男,1015
2019,4,其他未列明(Unknow),30-39歲,男,425
2019,5,其他未列明(Unknow),30-39歲,男,407
2019,6,其他未列明(Unknow),30-39歲,男,431
2019,7,其他未列明(Unknow),30-39歲,男,436
2019,8,其他未列明(Unknow),30-39歲,男,15
2019,9,其他未列明(Unknow),30-39歲,男,149
2019,10,其他未列明(Unknow),30-39歲,男,205
2019,11,其他未列明(Unknow),30-39歲,男,597
2019,12,其他未列明(Unknow),30-39歲,男,302
2020,1,其他未列明(Unknow),30-39歲,男,245
2020,2,其他未列明(Unknow),30-39歲,男,92
2020,3,其他未列明(Unknow),30-39歲,男,17
2020,4,其他未列明(Unknow),30-39歲,男,9
2020,5,其他未列明(Unknow),30-39歲,男,40
2020,6,其他未列明(Unknow),30-39歲,男,25
2020,7,其他未列明(Unknow),30-39歲,男,21
2020,8,其他未列明(Unknow),30-39歲,男,29
2020,9,其他未列明(Unknow),30-39歲,男,37
2020,10,其他未列明(Unknow),30-39歲,男,23
2020,11,其他未列明(Unknow),30-39歲,男,13
2020,12,其他未列明(Unknow),30-39歲,男,25
2021,1,其他未列明(Unknow),30-39歲,男,10
2021,2,其他未列明(Unknow),30-39歲,男,9
2021,3,其他未列明(Unknow),30-39歲,男,14
2021,4,其他未列明(Unknow),30-39歲,男,9
2021,5,其他未列明(Unknow),30-39歲,男,17
2021,6,其他未列明(Unknow),30-39歲,男,8
2021,7,其他未列明(Unknow),30-39歲,男,30
2021,8,其他未列明(Unknow),30-39歲,男,17
2021,9,其他未列明(Unknow),30-39歲,男,15
2021,10,其他未列明(Unknow),30-39歲,男,17
2021,11,其他未列明(Unknow),30-39歲,男,32
2021,12,其他未列明(Unknow),30-39歲,男,15
2022,1,其他未列明(Unknow),30-39歲,男,23
2022,2,其他未列明(Unknow),30-39歲,男,17
2022,3,其他未列明(Unknow),30-39歲,男,22
2022,4,其他未列明(Unknow),30-39歲,男,15
2022,5,其他未列明(Unknow),30-39歲,男,13
2022,6,其他未列明(Unknow),30-39歲,男,22
2022,7,其他未列明(Unknow),30-39歲,男,14
2022,8,其他未列明(Unknow),30-39歲,男,17
2022,9,其他未列明(Unknow),30-39歲,男,23
2022,10,其他未列明(Unknow),30-39歲,男,7
2022,11,其他未列明(Unknow),30-39歲,男,22
2022,12,其他未列明(Unknow),30-39歲,男,23
2023,1,其他未列明(Unknow),30-39歲,男,36
2023,2,其他未列明(Unknow),30-39歲,男,37
2023,3,其他未列明(Unknow),30-39歲,男,35
2023,4,其他未列明(Unknow),30-39歲,男,57
2023,5,其他未列明(Unknow),30-39歲,男,176
2023,6,其他未列明(Unknow),30-39歲,男,242
2023,7,其他未列明(Unknow),30-39歲,男,77
2023,8,其他未列明(Unknow),30-39歲,男,155
2023,9,其他未列明(Unknow),30-39歲,男,166
2023,10,其他未列明(Unknow),30-39歲,男,38
2023,11,其他未列明(Unknow),30-39歲,男,22
2023,12,其他未列明(Unknow),30-39歲,男,57
2024,1,其他未列明(Unknow),30-39歲,男,28
2024,2,其他未列明(Unknow),30-39歲,男,27
2024,3,其他未列明(Unknow),30-39歲,男,18
2024,4,其他未列明(Unknow),30-39歲,男,25
2024,5,其他未列明(Unknow),30-39歲,男,20
2024,6,其他未列明(Unknow),30-39歲,男,19
2024,7,其他未列明(Unknow),30-39歲,男,21
2024,8,其他未列明(Unknow),30-39歲,男,20
2024,9,其他未列明(Unknow),30-39歲,男,32
2024,10,其他未列明(Unknow),30-39歲,男,186
2024,11,其他未列明(Unknow),30-39歲,男,99
2024,12,其他未列明(Unknow),30-39歲,男,44
2025,1,其他未列明(Unknow),30-39歲,男,40
2025,2,其他未列明(Unknow),30-39歲,男,33
2025,3,其他未列明(Unknow),30-39歲,男,83
2025,4,其他未列明(Unknow),30-39歲,男,24
2025,5,其他未列明(Unknow),30-39歲,男,31
2025,6,其他未列明(Unknow),30-39歲,男,20
2025,7,其他未列明(Unknow),30-39歲,男,17
2025,8,其他未列明(Unknow),30-39歲,男,19
2025,9,其他未列明(Unknow),30-39歲,男,26
2025,10,其他未列明(Unknow),30-39歲,男,23
2025,11,其他未列明(Unknow),30-39歲,男,154
2025,12,其他未列明(Unknow),30-39歲,男,32
2026,1,其他未列明(Unknow),30-39歲,男,50
2019,1,其他未列明(Unknow),30-39歲,女,0
2019,2,其他未列明(Unknow),30-39歲,女,237
2019,3,其他未列明(Unknow),30-39歲,女,1220
2019,4,其他未列明(Unknow),30-39歲,女,520
2019,5,其他未列明(Unknow),30-39歲,女,352
2019,6,其他未列明(Unknow),30-39歲,女,573
2019,7,其他未列明(Unknow),30-39歲,女,689
2019,8,其他未列明(Unknow),30-39歲,女,3
2019,9,其他未列明(Unknow),30-39歲,女,156
2019,10,其他未列明(Unknow),30-39歲,女,274
2019,11,其他未列明(Unknow),30-39歲,女,587
2019,12,其他未列明(Unknow),30-39歲,女,345
2020,1,其他未列明(Unknow),30-39歲,女,330
2020,2,其他未列明(Unknow),30-39歲,女,104
2020,3,其他未列明(Unknow),30-39歲,女,0
2020,4,其他未列明(Unknow),30-39歲,女,0
2020,5,其他未列明(Unknow),30-39歲,女,3
2020,6,其他未列明(Unknow),30-39歲,女,0
2020,7,其他未列明(Unknow),30-39歲,女,3
2020,8,其他未列明(Unknow),30-39歲,女,3
2020,9,其他未列明(Unknow),30-39歲,女,8
2020,10,其他未列明(Unknow),30-39歲,女,1
2020,11,其他未列明(Unknow),30-39歲,女,1
2020,12,其他未列明(Unknow),30-39歲,女,1
2021,1,其他未列明(Unknow),30-39歲,女,1
2021,2,其他未列明(Unknow),30-39歲,女,1
2021,3,其他未列明(Unknow),30-39歲,女,1
2021,4,其他未列明(Unknow),30-39歲,女,1
2021,5,其他未列明(Unknow),30-39歲,女,0
2021,6,其他未列明(Unknow),30-39歲,女,1
2021,7,其他未列明(Unknow),30-39歲,女,1
2021,8,其他未列明(Unknow),30-39歲,女,1
2021,9,其他未列明(Unknow),30-39歲,女,0
2021,10,其他未列明(Unknow),30-39歲,女,3
2021,11,其他未列明(Unknow),30-39歲,女,3
2021,12,其他未列明(Unknow),30-39歲,女,3
2022,1,其他未列明(Unknow),30-39歲,女,1
2022,2,其他未列明(Unknow),30-39歲,女,0
2022,3,其他未列明(Unknow),30-39歲,女,2
2022,4,其他未列明(Unknow),30-39歲,女,3
2022,5,其他未列明(Unknow),30-39歲,女,0
2022,6,其他未列明(Unknow),30-39歲,女,2
2022,7,其他未列明(Unknow),30-39歲,女,1
2022,8,其他未列明(Unknow),30-39歲,女,7
2022,9,其他未列明(Unknow),30-39歲,女,3
2022,10,其他未列明(Unknow),30-39歲,女,0
2022,11,其他未列明(Unknow),30-39歲,女,2
2022,12,其他未列明(Unknow),30-39歲,女,4
2023,1,其他未列明(Unknow),30-39歲,女,9
2023,2,其他未列明(Unknow),30-39歲,女,5
2023,3,其他未列明(Unknow),30-39歲,女,7
2023,4,其他未列明(Unknow),30-39歲,女,55
2023,5,其他未列明(Unknow),30-39歲,女,159
2023,6,其他未列明(Unknow),30-39歲,女,263
2023,7,其他未列明(Unknow),30-39歲,女,88
2023,8,其他未列明(Unknow),30-39歲,女,220
2023,9,其他未列明(Unknow),30-39歲,女,172
2023,10,其他未列明(Unknow),30-39歲,女,8
2023,11,其他未列明(Unknow),30-39歲,女,1
2023,12,其他未列明(Unknow),30-39歲,女,13
2024,1,其他未列明(Unknow),30-39歲,女,7
2024,2,其他未列明(Unknow),30-39歲,女,8
2024,3,其他未列明(Unknow),30-39歲,女,2
2024,4,其他未列明(Unknow),30-39歲,女,1
2024,5,其他未列明(Unknow),30-39歲,女,3
2024,6,其他未列明(Unknow),30-39歲,女,0
2024,7,其他未列明(Unknow),30-39歲,女,10
2024,8,其他未列明(Unknow),30-39歲,女,0
2024,9,其他未列明(Unknow),30-39歲,女,1
2024,10,其他未列明(Unknow),30-39歲,女,214
2024,11,其他未列明(Unknow),30-39歲,女,96
2024,12,其他未列明(Unknow),30-39歲,女,4
2025,1,其他未列明(Unknow),30-39歲,女,1
2025,2,其他未列明(Unknow),30-39歲,女,5
2025,3,其他未列明(Unknow),30-39歲,女,95
2025,4,其他未列明(Unknow),30-39歲,女,3
2025,5,其他未列明(Unknow),30-39歲,女,1
2025,6,其他未列明(Unknow),30-39歲,女,11
2025,7,其他未列明(Unknow),30-39歲,女,12
2025,8,其他未列明(Unknow),30-39歲,女,8
2025,9,其他未列明(Unknow),30-39歲,女,6
2025,10,其他未列明(Unknow),30-39歲,女,3
2025,11,其他未列明(Unknow),30-39歲,女,166
2025,12,其他未列明(Unknow),30-39歲,女,9
2026,1,其他未列明(Unknow),30-39歲,女,7
2019,1,其他未列明(Unknow),40-49歲,男,5
2019,2,其他未列明(Unknow),40-49歲,男,388
2019,3,其他未列明(Unknow),40-49歲,男,1566
2019,4,其他未列明(Unknow),40-49歲,男,795
2019,5,其他未列明(Unknow),40-49歲,男,984
2019,6,其他未列明(Unknow),40-49歲,男,657
2019,7,其他未列明(Unknow),40-49歲,男,688
2019,8,其他未列明(Unknow),40-49歲,男,28
2019,9,其他未列明(Unknow),40-49歲,男,271
2019,10,其他未列明(Unknow),40-49歲,男,266
2019,11,其他未列明(Unknow),40-49歲,男,947
2019,12,其他未列明(Unknow),40-49歲,男,598
2020,1,其他未列明(Unknow),40-49歲,男,550
2020,2,其他未列明(Unknow),40-49歲,男,165
2020,3,其他未列明(Unknow),40-49歲,男,21
2020,4,其他未列明(Unknow),40-49歲,男,17
2020,5,其他未列明(Unknow),40-49歲,男,38
2020,6,其他未列明(Unknow),40-49歲,男,16
2020,7,其他未列明(Unknow),40-49歲,男,17
2020,8,其他未列明(Unknow),40-49歲,男,18
2020,9,其他未列明(Unknow),40-49歲,男,22
2020,10,其他未列明(Unknow),40-49歲,男,34
2020,11,其他未列明(Unknow),40-49歲,男,9
2020,12,其他未列明(Unknow),40-49歲,男,15
2021,1,其他未列明(Unknow),40-49歲,男,18
2021,2,其他未列明(Unknow),40-49歲,男,9
2021,3,其他未列明(Unknow),40-49歲,男,12
2021,4,其他未列明(Unknow),40-49歲,男,12
2021,5,其他未列明(Unknow),40-49歲,男,11
2021,6,其他未列明(Unknow),40-49歲,男,5
2021,7,其他未列明(Unknow),40-49歲,男,17
2021,8,其他未列明(Unknow),40-49歲,男,12
2021,9,其他未列明(Unknow),40-49歲,男,11
2021,10,其他未列明(Unknow),40-49歲,男,20
2021,11,其他未列明(Unknow),40-49歲,男,13
2021,12,其他未列明(Unknow),40-49歲,男,15
2022,1,其他未列明(Unknow),40-49歲,男,28
2022,2,其他未列明(Unknow),40-49歲,男,18
2022,3,其他未列明(Unknow),40-49歲,男,23
2022,4,其他未列明(Unknow),40-49歲,男,17
2022,5,其他未列明(Unknow),40-49歲,男,16
2022,6,其他未列明(Unknow),40-49歲,男,14
2022,7,其他未列明(Unknow),40-49歲,男,12
2022,8,其他未列明(Unknow),40-49歲,男,16
2022,9,其他未列明(Unknow),40-49歲,男,24
2022,10,其他未列明(Unknow),40-49歲,男,8
2022,11,其他未列明(Unknow),40-49歲,男,16
2022,12,其他未列明(Unknow),40-49歲,男,25
2023,1,其他未列明(Unknow),40-49歲,男,28
2023,2,其他未列明(Unknow),40-49歲,男,21
2023,3,其他未列明(Unknow),40-49歲,男,29
2023,4,其他未列明(Unknow),40-49歲,男,90
2023,5,其他未列明(Unknow),40-49歲,男,189
2023,6,其他未列明(Unknow),40-49歲,男,359
2023,7,其他未列明(Unknow),40-49歲,男,151
2023,8,其他未列明(Unknow),40-49歲,男,315
2023,9,其他未列明(Unknow),40-49歲,男,204
2023,10,其他未列明(Unknow),40-49歲,男,44
2023,11,其他未列明(Unknow),40-49歲,男,17
2023,12,其他未列明(Unknow),40-49歲,男,26
2024,1,其他未列明(Unknow),40-49歲,男,16
2024,2,其他未列明(Unknow),40-49歲,男,37
2024,3,其他未列明(Unknow),40-49歲,男,17
2024,4,其他未列明(Unknow),40-49歲,男,18
2024,5,其他未列明(Unknow),40-49歲,男,18
2024,6,其他未列明(Unknow),40-49歲,男,22
2024,7,其他未列明(Unknow),40-49歲,男,15
2024,8,其他未列明(Unknow),40-49歲,男,10
2024,9,其他未列明(Unknow),40-49歲,男,31
2024,10,其他未列明(Unknow),40-49歲,男,282
2024,11,其他未列明(Unknow),40-49歲,男,117
2024,12,其他未列明(Unknow),40-49歲,男,33
2025,1,其他未列明(Unknow),40-49歲,男,30
2025,2,其他未列明(Unknow),40-49歲,男,25
2025,3,其他未列明(Unknow),40-49歲,男,105
2025,4,其他未列明(Unknow),40-49歲,男,18
2025,5,其他未列明(Unknow),40-49歲,男,38
2025,6,其他未列明(Unknow),40-49歲,男,28
2025,7,其他未列明(Unknow),40-49歲,男,24
2025,8,其他未列明(Unknow),40-49歲,男,25
2025,9,其他未列明(Unknow),40-49歲,男,38
2025,10,其他未列明(Unknow),40-49歲,男,25
2025,11,其他未列明(Unknow),40-49歲,男,195
2025,12,其他未列明(Unknow),40-49歲,男,37
2026,1,其他未列明(Unknow),40-49歲,男,30
2019,1,其他未列明(Unknow),40-49歲,女,0
2019,2,其他未列明(Unknow),40-49歲,女,391
2019,3,其他未列明(Unknow),40-49歲,女,1628
2019,4,其他未列明(Unknow),40-49歲,女,917
2019,5,其他未列明(Unknow),40-49歲,女,860
2019,6,其他未列明(Unknow),40-49歲,女,824
2019,7,其他未列明(Unknow),40-49歲,女,1147
2019,8,其他未列明(Unknow),40-49歲,女,9
2019,9,其他未列明(Unknow),40-49歲,女,370
2019,10,其他未列明(Unknow),40-49歲,女,373
2019,11,其他未列明(Unknow),40-49歲,女,942
2019,12,其他未列明(Unknow),40-49歲,女,601
2020,1,其他未列明(Unknow),40-49歲,女,708
2020,2,其他未列明(Unknow),40-49歲,女,202
2020,3,其他未列明(Unknow),40-49歲,女,0
2020,4,其他未列明(Unknow),40-49歲,女,0
2020,5,其他未列明(Unknow),40-49歲,女,3
2020,6,其他未列明(Unknow),40-49歲,女,0
2020,7,其他未列明(Unknow),40-49歲,女,0
2020,8,其他未列明(Unknow),40-49歲,女,0
2020,9,其他未列明(Unknow),40-49歲,女,3
