年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數
2018,3,2018/1/7,彰化縣,和美鎮,2
2018,3,2018/1/7,彰化縣,北斗鎮,2
2018,3,2018/1/7,彰化縣,員林鎮,1
2018,3,2018/1/7,彰化縣,溪湖鎮,1
2018,3,2018/1/7,彰化縣,田中鎮,2
2018,3,2018/1/7,彰化縣,二林鎮,4
2018,3,2018/1/7,彰化縣,花壇鄉,2
2018,3,2018/1/7,彰化縣,芬園鄉,2
2018,3,2018/1/7,彰化縣,大村鄉,1
2018,3,2018/1/7,彰化縣,埔鹽鄉,1
2018,3,2018/1/7,彰化縣,埔心鄉,2
2018,3,2018/1/7,彰化縣,永靖鄉,1
2018,3,2018/1/7,彰化縣,社頭鄉,1
2018,3,2018/1/7,南投縣,南投市,3
2018,3,2018/1/7,南投縣,埔里鎮,4
2018,3,2018/1/7,南投縣,草屯鎮,4
2018,3,2018/1/7,南投縣,竹山鎮,2
2018,3,2018/1/7,南投縣,名間鄉,1
2018,3,2018/1/7,南投縣,鹿谷鄉,1
2018,3,2018/1/7,南投縣,魚池鄉,1
2018,3,2018/1/7,南投縣,水里鄉,2
2018,3,2018/1/7,雲林縣,斗六市,5
2018,3,2018/1/7,雲林縣,斗南鎮,2
2018,3,2018/1/7,雲林縣,虎尾鎮,4
2018,3,2018/1/7,雲林縣,西螺鎮,1
2018,3,2018/1/7,雲林縣,土庫鎮,1
2018,3,2018/1/7,雲林縣,北港鎮,2
2018,3,2018/1/7,雲林縣,大埤鄉,1
2018,3,2018/1/7,雲林縣,莿桐鄉,2
2018,3,2018/1/7,雲林縣,崙背鄉,1
2018,3,2018/1/7,雲林縣,台西鄉,2
2018,3,2018/1/7,雲林縣,四湖鄉,4
2018,3,2018/1/7,雲林縣,口湖鄉,1
2018,3,2018/1/7,嘉義縣,朴子市,2
2018,3,2018/1/7,嘉義縣,布袋鎮,3
2018,3,2018/1/7,嘉義縣,中埔鄉,1
2018,3,2018/1/7,屏東縣,屏東市,6
2018,3,2018/1/7,屏東縣,潮州鎮,3
2018,3,2018/1/7,屏東縣,東港鎮,1
2018,3,2018/1/7,屏東縣,恆春鎮,4
2018,3,2018/1/7,屏東縣,萬丹鄉,1
2018,3,2018/1/7,屏東縣,九如鄉,2
2018,3,2018/1/7,屏東縣,里港鄉,2
2018,3,2018/1/7,屏東縣,鹽埔鄉,3
2018,3,2018/1/7,屏東縣,內埔鄉,1
2018,3,2018/1/7,屏東縣,枋寮鄉,2
2018,3,2018/1/7,屏東縣,新園鄉,2
2018,3,2018/1/7,屏東縣,崁頂鄉,1
2018,3,2018/1/7,屏東縣,林邊鄉,1
2018,3,2018/1/7,屏東縣,枋山鄉,1
2018,3,2018/1/7,屏東縣,三地門鄉,1
2018,3,2018/1/7,屏東縣,來義鄉,1
2018,3,2018/1/7,臺東縣,台東市,2
2018,3,2018/1/7,臺東縣,成功鎮,1
2018,3,2018/1/7,臺東縣,達仁鄉,1
2018,3,2018/1/7,花蓮縣,花蓮市,9
2018,3,2018/1/7,花蓮縣,吉安鄉,5
2018,3,2018/1/7,花蓮縣,壽豐鄉,2
2018,3,2018/1/7,花蓮縣,光復鄉,1
2018,3,2018/1/7,澎湖縣,馬公市,1
2018,3,2018/1/7,基隆市,中正區,9
2018,3,2018/1/7,基隆市,七堵區,4
2018,3,2018/1/7,基隆市,暖暖區,1
2018,3,2018/1/7,基隆市,仁愛區,2
2018,3,2018/1/7,基隆市,中山區,1
2018,3,2018/1/7,基隆市,安樂區,2
2018,3,2018/1/7,基隆市,信義區,3
2018,3,2018/1/7,新竹市,新竹市,8
2018,3,2018/1/7,嘉義市,嘉義市,14
2018,4,2018/1/10,新北市,板橋區,23
2018,4,2018/1/10,新北市,三重區,17
2018,4,2018/1/10,新北市,中和區,19
2018,4,2018/1/10,新北市,永和區,4
2018,4,2018/1/10,新北市,新莊區,11
2018,4,2018/1/10,新北市,新店區,20
2018,4,2018/1/10,新北市,樹林區,5
2018,4,2018/1/10,新北市,鶯歌區,5
2018,4,2018/1/10,新北市,三峽區,3
2018,4,2018/1/10,新北市,淡水區,8
2018,4,2018/1/10,新北市,汐止區,11
2018,4,2018/1/10,新北市,瑞芳區,1
2018,4,2018/1/10,新北市,土城區,7
2018,4,2018/1/10,新北市,蘆洲區,9
2018,4,2018/1/10,新北市,五股區,9
2018,4,2018/1/10,新北市,林口區,3
2018,4,2018/1/10,新北市,深坑區,1
2018,4,2018/1/10,新北市,三芝區,1
2018,4,2018/1/10,新北市,八里區,1
2018,4,2018/1/10,新北市,金山區,1
2018,4,2018/1/10,新北市,萬里區,2
2018,4,2018/1/10,臺北市,松山區,13
2018,4,2018/1/10,臺北市,信義區,10
2018,4,2018/1/10,臺北市,大安區,7
2018,4,2018/1/10,臺北市,中山區,16
2018,4,2018/1/10,臺北市,中正區,9
2018,4,2018/1/10,臺北市,大同區,3
2018,4,2018/1/10,臺北市,萬華區,18
2018,4,2018/1/10,臺北市,文山區,16
2018,4,2018/1/10,臺北市,南港區,1
2018,4,2018/1/10,臺北市,內湖區,4
2018,4,2018/1/10,臺北市,士林區,15
2018,4,2018/1/10,臺北市,北投區,6
2018,4,2018/1/10,桃園市,桃園區,27
2018,4,2018/1/10,桃園市,中壢區,12
2018,4,2018/1/10,桃園市,平鎮區,10
2018,4,2018/1/10,桃園市,八德區,8
2018,4,2018/1/10,桃園市,楊梅區,11
2018,4,2018/1/10,桃園市,大溪區,4
2018,4,2018/1/10,桃園市,蘆竹區,9
2018,4,2018/1/10,桃園市,大園區,6
2018,4,2018/1/10,桃園市,龜山區,9
2018,4,2018/1/10,桃園市,龍潭區,5
2018,4,2018/1/10,桃園市,觀音區,2
2018,4,2018/1/10,臺中市,南區,5
2018,4,2018/1/10,臺中市,西區,4
2018,4,2018/1/10,臺中市,北區,7
2018,4,2018/1/10,臺中市,西屯區,11
2018,4,2018/1/10,臺中市,南屯區,4
2018,4,2018/1/10,臺中市,北屯區,9
2018,4,2018/1/10,臺中市,豐原區,3
2018,4,2018/1/10,臺中市,東勢區,1
2018,4,2018/1/10,臺中市,沙鹿區,1
2018,4,2018/1/10,臺中市,梧棲區,3
2018,4,2018/1/10,臺中市,后里區,1
2018,4,2018/1/10,臺中市,潭子區,2
2018,4,2018/1/10,臺中市,大雅區,2
2018,4,2018/1/10,臺中市,外埔區,2
2018,4,2018/1/10,臺中市,烏日區,1
2018,4,2018/1/10,臺中市,大肚區,1
2018,4,2018/1/10,臺中市,霧峰區,4
2018,4,2018/1/10,臺中市,大里區,2
2018,4,2018/1/10,臺南市,新營區,5
2018,4,2018/1/10,臺南市,鹽水區,2
2018,4,2018/1/10,臺南市,後壁區,2
2018,4,2018/1/10,臺南市,麻豆區,1
2018,4,2018/1/10,臺南市,六甲區,1
2018,4,2018/1/10,臺南市,官田區,1
2018,4,2018/1/10,臺南市,佳里區,2
2018,4,2018/1/10,臺南市,學甲區,3
2018,4,2018/1/10,臺南市,七股區,1
2018,4,2018/1/10,臺南市,北門區,1
2018,4,2018/1/10,臺南市,新化區,2
2018,4,2018/1/10,臺南市,安定區,1
2018,4,2018/1/10,臺南市,左鎮區,1
2018,4,2018/1/10,臺南市,仁德區,3
2018,4,2018/1/10,臺南市,歸仁區,1
2018,4,2018/1/10,臺南市,關廟區,1
2018,4,2018/1/10,臺南市,永康區,10
2018,4,2018/1/10,臺南市,東區,10
2018,4,2018/1/10,臺南市,南區,4
2018,4,2018/1/10,臺南市,北區,4
2018,4,2018/1/10,臺南市,安平區,2
2018,4,2018/1/10,臺南市,中西區,7
2018,4,2018/1/10,高雄市,鼓山區,6
2018,4,2018/1/10,高雄市,左營區,12
2018,4,2018/1/10,高雄市,楠梓區,7
2018,4,2018/1/10,高雄市,三民區,14
2018,4,2018/1/10,高雄市,新興區,1
2018,4,2018/1/10,高雄市,苓雅區,5
2018,4,2018/1/10,高雄市,前鎮區,3
2018,4,2018/1/10,高雄市,小港區,8
2018,4,2018/1/10,高雄市,鳳山區,13
2018,4,2018/1/10,高雄市,林園區,2
2018,4,2018/1/10,高雄市,大寮區,6
2018,4,2018/1/10,高雄市,大樹區,2
2018,4,2018/1/10,高雄市,大社區,2
2018,4,2018/1/10,高雄市,仁武區,2
2018,4,2018/1/10,高雄市,鳥松區,2
2018,4,2018/1/10,高雄市,岡山區,4
2018,4,2018/1/10,高雄市,橋頭區,3
2018,4,2018/1/10,高雄市,燕巢區,1
2018,4,2018/1/10,高雄市,湖內區,2
2018,4,2018/1/10,高雄市,梓官區,4
2018,4,2018/1/10,高雄市,旗山區,2
2018,4,2018/1/10,高雄市,甲仙區,1
2018,4,2018/1/10,宜蘭縣,宜蘭市,4
2018,4,2018/1/10,宜蘭縣,羅東鎮,2
2018,4,2018/1/10,宜蘭縣,蘇澳鎮,1
2018,4,2018/1/10,宜蘭縣,礁溪鄉,1
2018,4,2018/1/10,宜蘭縣,壯圍鄉,2
2018,4,2018/1/10,宜蘭縣,冬山鄉,2
2018,4,2018/1/10,宜蘭縣,五結鄉,2
2018,4,2018/1/10,宜蘭縣,南澳鄉,1
2018,4,2018/1/10,新竹縣,竹北市,4
2018,4,2018/1/10,新竹縣,關西鎮,1
2018,4,2018/1/10,新竹縣,新埔鎮,3
2018,4,2018/1/10,新竹縣,竹東鎮,6
2018,4,2018/1/10,新竹縣,湖口鄉,5
2018,4,2018/1/10,新竹縣,橫山鄉,1
2018,4,2018/1/10,新竹縣,新豐鄉,1
2018,4,2018/1/10,新竹縣,芎林鄉,1
2018,4,2018/1/10,苗栗縣,苗栗市,2
2018,4,2018/1/10,苗栗縣,苑裡鎮,1
2018,4,2018/1/10,苗栗縣,通霄鎮,1
2018,4,2018/1/10,苗栗縣,竹南鎮,1
2018,4,2018/1/10,苗栗縣,頭份鎮,5
2018,4,2018/1/10,苗栗縣,卓蘭鎮,2
2018,4,2018/1/10,苗栗縣,大湖鄉,1
2018,4,2018/1/10,苗栗縣,公館鄉,1
2018,4,2018/1/10,苗栗縣,造橋鄉,1
2018,4,2018/1/10,苗栗縣,三灣鄉,1
2018,4,2018/1/10,彰化縣,彰化市,7
2018,4,2018/1/10,彰化縣,鹿港鎮,2
2018,4,2018/1/10,彰化縣,和美鎮,1
2018,4,2018/1/10,彰化縣,北斗鎮,1
2018,4,2018/1/10,彰化縣,員林鎮,4
2018,4,2018/1/10,彰化縣,田中鎮,2
2018,4,2018/1/10,彰化縣,花壇鄉,1
2018,4,2018/1/10,彰化縣,大村鄉,1
2018,4,2018/1/10,彰化縣,埔鹽鄉,3
2018,4,2018/1/10,彰化縣,永靖鄉,1
2018,4,2018/1/10,彰化縣,田尾鄉,1
2018,4,2018/1/10,彰化縣,埤頭鄉,2
2018,4,2018/1/10,彰化縣,芳苑鄉,2
2018,4,2018/1/10,南投縣,南投市,2
2018,4,2018/1/10,南投縣,埔里鎮,4
2018,4,2018/1/10,南投縣,草屯鎮,5
2018,4,2018/1/10,南投縣,竹山鎮,3
2018,4,2018/1/10,南投縣,名間鄉,1
2018,4,2018/1/10,南投縣,仁愛鄉,1
2018,4,2018/1/10,雲林縣,斗六市,2
2018,4,2018/1/10,雲林縣,斗南鎮,5
2018,4,2018/1/10,雲林縣,土庫鎮,1
2018,4,2018/1/10,雲林縣,北港鎮,3
2018,4,2018/1/10,雲林縣,莿桐鄉,3
2018,4,2018/1/10,雲林縣,崙背鄉,2
2018,4,2018/1/10,雲林縣,東勢鄉,2
2018,4,2018/1/10,雲林縣,元長鄉,2
2018,4,2018/1/10,雲林縣,四湖鄉,1
2018,4,2018/1/10,雲林縣,水林鄉,1
2018,4,2018/1/10,嘉義縣,朴子市,3
2018,4,2018/1/10,嘉義縣,布袋鎮,1
2018,4,2018/1/10,嘉義縣,大林鎮,1
2018,4,2018/1/10,嘉義縣,民雄鄉,3
2018,4,2018/1/10,嘉義縣,溪口鄉,1
2018,4,2018/1/10,嘉義縣,新港鄉,1
2018,4,2018/1/10,嘉義縣,六腳鄉,2
2018,4,2018/1/10,嘉義縣,水上鄉,4
2018,4,2018/1/10,嘉義縣,中埔鄉,3
2018,4,2018/1/10,嘉義縣,梅山鄉,1
2018,4,2018/1/10,屏東縣,屏東市,11
2018,4,2018/1/10,屏東縣,潮州鎮,3
2018,4,2018/1/10,屏東縣,恆春鎮,1
2018,4,2018/1/10,屏東縣,萬丹鄉,1
2018,4,2018/1/10,屏東縣,九如鄉,2
2018,4,2018/1/10,屏東縣,鹽埔鄉,1
2018,4,2018/1/10,屏東縣,萬巒鄉,2
2018,4,2018/1/10,屏東縣,內埔鄉,3
2018,4,2018/1/10,屏東縣,新埤鄉,2
2018,4,2018/1/10,屏東縣,枋寮鄉,3
2018,4,2018/1/10,屏東縣,新園鄉,1
2018,4,2018/1/10,屏東縣,崁頂鄉,1
2018,4,2018/1/10,屏東縣,南州鄉,1
2018,4,2018/1/10,屏東縣,佳冬鄉,1
2018,4,2018/1/10,屏東縣,來義鄉,1
2018,4,2018/1/10,臺東縣,台東市,5
2018,4,2018/1/10,臺東縣,卑南鄉,2
2018,4,2018/1/10,花蓮縣,花蓮市,7
2018,4,2018/1/10,花蓮縣,吉安鄉,3
2018,4,2018/1/10,花蓮縣,壽豐鄉,2
2018,4,2018/1/10,花蓮縣,光復鄉,1
2018,4,2018/1/10,花蓮縣,秀林鄉,2
2018,4,2018/1/10,澎湖縣,馬公市,3
2018,4,2018/1/10,澎湖縣,西嶼鄉,3
2018,4,2018/1/10,基隆市,中正區,6
2018,4,2018/1/10,基隆市,七堵區,1
2018,4,2018/1/10,基隆市,暖暖區,3
2018,4,2018/1/10,基隆市,安樂區,5
2018,4,2018/1/10,基隆市,信義區,3
2018,4,2018/1/10,新竹市,新竹市,36
2018,4,2018/1/10,嘉義市,嘉義市,8
2018,4,2018/1/10,金門縣,金湖鎮,1
2019,1,2019/1/1,新北市,板橋區,15
2019,1,2019/1/1,新北市,三重區,14
2019,1,2019/1/1,新北市,中和區,12
2019,1,2019/1/1,新北市,永和區,7
2019,1,2019/1/1,新北市,新莊區,7
2019,1,2019/1/1,新北市,新店區,14
2019,1,2019/1/1,新北市,樹林區,4
2019,1,2019/1/1,新北市,鶯歌區,5
2019,1,2019/1/1,新北市,三峽區,6
2019,1,2019/1/1,新北市,淡水區,7
2019,1,2019/1/1,新北市,汐止區,10
2019,1,2019/1/1,新北市,瑞芳區,4
2019,1,2019/1/1,新北市,土城區,5
2019,1,2019/1/1,新北市,蘆洲區,5
2019,1,2019/1/1,新北市,五股區,8
2019,1,2019/1/1,新北市,林口區,9
2019,1,2019/1/1,新北市,三芝區,3
2019,1,2019/1/1,新北市,八里區,5
2019,1,2019/1/1,臺北市,松山區,5
2019,1,2019/1/1,臺北市,信義區,11
2019,1,2019/1/1,臺北市,大安區,19
2019,1,2019/1/1,臺北市,中山區,9
2019,1,2019/1/1,臺北市,中正區,12
2019,1,2019/1/1,臺北市,大同區,6
2019,1,2019/1/1,臺北市,萬華區,10
2019,1,2019/1/1,臺北市,文山區,15
2019,1,2019/1/1,臺北市,南港區,4
2019,1,2019/1/1,臺北市,內湖區,11
2019,1,2019/1/1,臺北市,士林區,8
2019,1,2019/1/1,臺北市,北投區,16
2019,1,2019/1/1,桃園市,桃園區,15
2019,1,2019/1/1,桃園市,中壢區,14
2019,1,2019/1/1,桃園市,平鎮區,5
2019,1,2019/1/1,桃園市,八德區,6
2019,1,2019/1/1,桃園市,楊梅區,14
2019,1,2019/1/1,桃園市,大溪區,3
2019,1,2019/1/1,桃園市,蘆竹區,8
2019,1,2019/1/1,桃園市,大園區,2
2019,1,2019/1/1,桃園市,龜山區,11
2019,1,2019/1/1,桃園市,龍潭區,7
2019,1,2019/1/1,桃園市,新屋區,1
2019,1,2019/1/1,桃園市,觀音區,2
2019,1,2019/1/1,桃園市,復興區,1
2019,1,2019/1/1,臺中市,中區,1
2019,1,2019/1/1,臺中市,東區,1
2019,1,2019/1/1,臺中市,南區,5
2019,1,2019/1/1,臺中市,西區,1
2019,1,2019/1/1,臺中市,北區,6
2019,1,2019/1/1,臺中市,西屯區,7
2019,1,2019/1/1,臺中市,南屯區,6
2019,1,2019/1/1,臺中市,北屯區,11
2019,1,2019/1/1,臺中市,豐原區,3
2019,1,2019/1/1,臺中市,東勢區,1
2019,1,2019/1/1,臺中市,大甲區,1
2019,1,2019/1/1,臺中市,后里區,1
2019,1,2019/1/1,臺中市,神岡區,1
2019,1,2019/1/1,臺中市,外埔區,1
2019,1,2019/1/1,臺中市,大安區,2
2019,1,2019/1/1,臺中市,烏日區,2
2019,1,2019/1/1,臺中市,大肚區,2
2019,1,2019/1/1,臺中市,龍井區,2
2019,1,2019/1/1,臺中市,霧峰區,1
2019,1,2019/1/1,臺中市,太平區,3
2019,1,2019/1/1,臺中市,大里區,1
2019,1,2019/1/1,臺南市,新營區,2
2019,1,2019/1/1,臺南市,鹽水區,1
2019,1,2019/1/1,臺南市,白河區,2
2019,1,2019/1/1,臺南市,東山區,1
2019,1,2019/1/1,臺南市,麻豆區,1
2019,1,2019/1/1,臺南市,下營區,1
2019,1,2019/1/1,臺南市,佳里區,1
2019,1,2019/1/1,臺南市,學甲區,1
2019,1,2019/1/1,臺南市,北門區,1
2019,1,2019/1/1,臺南市,新市區,1
2019,1,2019/1/1,臺南市,安定區,1
2019,1,2019/1/1,臺南市,山上區,1
2019,1,2019/1/1,臺南市,左鎮區,1
2019,1,2019/1/1,臺南市,仁德區,2
2019,1,2019/1/1,臺南市,歸仁區,2
2019,1,2019/1/1,臺南市,關廟區,2
2019,1,2019/1/1,臺南市,永康區,11
2019,1,2019/1/1,臺南市,東區,8
2019,1,2019/1/1,臺南市,南區,3
2019,1,2019/1/1,臺南市,北區,5
2019,1,2019/1/1,臺南市,安南區,4
2019,1,2019/1/1,臺南市,安平區,5
2019,1,2019/1/1,臺南市,中西區,3
2019,1,2019/1/1,高雄市,鹽埕區,2
2019,1,2019/1/1,高雄市,鼓山區,8
2019,1,2019/1/1,高雄市,左營區,12
2019,1,2019/1/1,高雄市,楠梓區,5
2019,1,2019/1/1,高雄市,三民區,9
2019,1,2019/1/1,高雄市,新興區,1
2019,1,2019/1/1,高雄市,苓雅區,3
2019,1,2019/1/1,高雄市,前鎮區,5
2019,1,2019/1/1,高雄市,小港區,2
2019,1,2019/1/1,高雄市,鳳山區,20
2019,1,2019/1/1,高雄市,林園區,1
2019,1,2019/1/1,高雄市,大寮區,8
2019,1,2019/1/1,高雄市,大樹區,1
2019,1,2019/1/1,高雄市,大社區,2
2019,1,2019/1/1,高雄市,仁武區,2
2019,1,2019/1/1,高雄市,岡山區,7
2019,1,2019/1/1,高雄市,橋頭區,3
2019,1,2019/1/1,高雄市,梓官區,1
2019,1,2019/1/1,高雄市,六龜區,1
2019,1,2019/1/1,高雄市,甲仙區,3
2019,1,2019/1/1,宜蘭縣,宜蘭市,1
2019,1,2019/1/1,宜蘭縣,羅東鎮,3
2019,1,2019/1/1,宜蘭縣,蘇澳鎮,3
2019,1,2019/1/1,宜蘭縣,礁溪鄉,2
2019,1,2019/1/1,宜蘭縣,冬山鄉,1
2019,1,2019/1/1,新竹縣,竹北市,8
2019,1,2019/1/1,新竹縣,關西鎮,1
2019,1,2019/1/1,新竹縣,新埔鎮,4
2019,1,2019/1/1,新竹縣,竹東鎮,3
2019,1,2019/1/1,新竹縣,湖口鄉,3
2019,1,2019/1/1,新竹縣,新豐鄉,1
2019,1,2019/1/1,新竹縣,芎林鄉,1
2019,1,2019/1/1,新竹縣,寶山鄉,3
2019,1,2019/1/1,苗栗縣,苗栗市,4
2019,1,2019/1/1,苗栗縣,竹南鎮,4
2019,1,2019/1/1,苗栗縣,頭份鎮,3
2019,1,2019/1/1,苗栗縣,公館鄉,1
2019,1,2019/1/1,苗栗縣,西湖鄉,1
2019,1,2019/1/1,苗栗縣,造橋鄉,2
2019,1,2019/1/1,彰化縣,彰化市,8
2019,1,2019/1/1,彰化縣,和美鎮,1
2019,1,2019/1/1,彰化縣,溪湖鎮,1
2019,1,2019/1/1,彰化縣,田中鎮,1
2019,1,2019/1/1,彰化縣,二林鎮,2
2019,1,2019/1/1,彰化縣,秀水鄉,5
2019,1,2019/1/1,彰化縣,芬園鄉,1
2019,1,2019/1/1,彰化縣,埔心鄉,1
2019,1,2019/1/1,彰化縣,社頭鄉,1
2019,1,2019/1/1,彰化縣,埤頭鄉,1
2019,1,2019/1/1,彰化縣,芳苑鄉,5
2019,1,2019/1/1,彰化縣,竹塘鄉,1
2019,1,2019/1/1,南投縣,南投市,4
2019,1,2019/1/1,南投縣,埔里鎮,2
2019,1,2019/1/1,南投縣,草屯鎮,3
2019,1,2019/1/1,南投縣,竹山鎮,4
2019,1,2019/1/1,南投縣,名間鄉,3
2019,1,2019/1/1,南投縣,水里鄉,3
2019,1,2019/1/1,雲林縣,斗六市,7
2019,1,2019/1/1,雲林縣,斗南鎮,3
2019,1,2019/1/1,雲林縣,虎尾鎮,2
2019,1,2019/1/1,雲林縣,西螺鎮,1
2019,1,2019/1/1,雲林縣,北港鎮,2
2019,1,2019/1/1,雲林縣,古坑鄉,1
2019,1,2019/1/1,雲林縣,大埤鄉,1
2019,1,2019/1/1,雲林縣,崙背鄉,1
2019,1,2019/1/1,雲林縣,元長鄉,1
2019,1,2019/1/1,雲林縣,口湖鄉,4
2019,1,2019/1/1,嘉義縣,太保市,1
2019,1,2019/1/1,嘉義縣,朴子市,2
2019,1,2019/1/1,嘉義縣,布袋鎮,2
2019,1,2019/1/1,嘉義縣,民雄鄉,1
2019,1,2019/1/1,嘉義縣,新港鄉,2
2019,1,2019/1/1,嘉義縣,東石鄉,2
2019,1,2019/1/1,嘉義縣,水上鄉,1
2019,1,2019/1/1,嘉義縣,中埔鄉,1
2019,1,2019/1/1,嘉義縣,竹崎鄉,1
2019,1,2019/1/1,屏東縣,屏東市,7
2019,1,2019/1/1,屏東縣,潮州鎮,4
2019,1,2019/1/1,屏東縣,東港鎮,2
2019,1,2019/1/1,屏東縣,恆春鎮,2
2019,1,2019/1/1,屏東縣,萬丹鄉,5
2019,1,2019/1/1,屏東縣,九如鄉,1
2019,1,2019/1/1,屏東縣,里港鄉,1
2019,1,2019/1/1,屏東縣,萬巒鄉,1
2019,1,2019/1/1,屏東縣,內埔鄉,1
2019,1,2019/1/1,屏東縣,新埤鄉,1
2019,1,2019/1/1,屏東縣,枋寮鄉,4
2019,1,2019/1/1,屏東縣,崁頂鄉,1
2019,1,2019/1/1,屏東縣,三地門鄉,1
2019,1,2019/1/1,臺東縣,台東市,7
2019,1,2019/1/1,臺東縣,太麻里鄉,1
2019,1,2019/1/1,花蓮縣,花蓮市,4
2019,1,2019/1/1,花蓮縣,新城鄉,1
2019,1,2019/1/1,花蓮縣,吉安鄉,1
2019,1,2019/1/1,花蓮縣,光復鄉,1
2019,1,2019/1/1,花蓮縣,瑞穗鄉,1
2019,1,2019/1/1,澎湖縣,馬公市,1
2019,1,2019/1/1,澎湖縣,湖西鄉,1
2019,1,2019/1/1,基隆市,中正區,3
2019,1,2019/1/1,基隆市,七堵區,2
2019,1,2019/1/1,基隆市,暖暖區,3
2019,1,2019/1/1,基隆市,安樂區,4
2019,1,2019/1/1,基隆市,信義區,1
2019,1,2019/1/1,新竹市,新竹市,13
2019,1,2019/1/1,嘉義市,嘉義市,8
2019,2,2019/1/4,新北市,板橋區,7
2019,2,2019/1/4,新北市,三重區,20
2019,2,2019/1/4,新北市,中和區,23
2019,2,2019/1/4,新北市,永和區,5
2019,2,2019/1/4,新北市,新莊區,9
2019,2,2019/1/4,新北市,新店區,16
2019,2,2019/1/4,新北市,樹林區,7
2019,2,2019/1/4,新北市,鶯歌區,1
2019,2,2019/1/4,新北市,三峽區,7
2019,2,2019/1/4,新北市,淡水區,7
2019,2,2019/1/4,新北市,汐止區,10
2019,2,2019/1/4,新北市,土城區,8
2019,2,2019/1/4,新北市,蘆洲區,11
2019,2,2019/1/4,新北市,五股區,2
2019,2,2019/1/4,新北市,泰山區,2
2019,2,2019/1/4,新北市,林口區,2
2019,2,2019/1/4,新北市,深坑區,1
2019,2,2019/1/4,新北市,三芝區,4
2019,2,2019/1/4,新北市,八里區,2
2019,2,2019/1/4,新北市,萬里區,1
2019,2,2019/1/4,臺北市,松山區,3
2019,2,2019/1/4,臺北市,信義區,5
2019,2,2019/1/4,臺北市,大安區,30
2019,2,2019/1/4,臺北市,中山區,19
2019,2,2019/1/4,臺北市,中正區,1
2019,2,2019/1/4,臺北市,大同區,6
2019,2,2019/1/4,臺北市,萬華區,9
2019,2,2019/1/4,臺北市,文山區,17
2019,2,2019/1/4,臺北市,南港區,4
2019,2,2019/1/4,臺北市,內湖區,4
2019,2,2019/1/4,臺北市,士林區,9
2019,2,2019/1/4,臺北市,北投區,17
2019,2,2019/1/4,桃園市,桃園區,12
2019,2,2019/1/4,桃園市,中壢區,14
2019,2,2019/1/4,桃園市,平鎮區,8
2019,2,2019/1/4,桃園市,八德區,11
2019,2,2019/1/4,桃園市,楊梅區,10
2019,2,2019/1/4,桃園市,大溪區,5
2019,2,2019/1/4,桃園市,蘆竹區,7
2019,2,2019/1/4,桃園市,龜山區,13
2019,2,2019/1/4,桃園市,龍潭區,6
2019,2,2019/1/4,桃園市,新屋區,2
2019,2,2019/1/4,桃園市,觀音區,4
2019,2,2019/1/4,臺中市,中區,1
2019,2,2019/1/4,臺中市,東區,1
2019,2,2019/1/4,臺中市,南區,7
2019,2,2019/1/4,臺中市,西區,6
2019,2,2019/1/4,臺中市,北區,5
2019,2,2019/1/4,臺中市,西屯區,17
2019,2,2019/1/4,臺中市,南屯區,2
2019,2,2019/1/4,臺中市,北屯區,12
2019,2,2019/1/4,臺中市,豐原區,5
2019,2,2019/1/4,臺中市,大甲區,2
2019,2,2019/1/4,臺中市,清水區,2
2019,2,2019/1/4,臺中市,沙鹿區,3
2019,2,2019/1/4,臺中市,梧棲區,2
2019,2,2019/1/4,臺中市,后里區,3
2019,2,2019/1/4,臺中市,神岡區,3
2019,2,2019/1/4,臺中市,潭子區,1
2019,2,2019/1/4,臺中市,大雅區,1
2019,2,2019/1/4,臺中市,大肚區,3
2019,2,2019/1/4,臺中市,龍井區,1
2019,2,2019/1/4,臺中市,太平區,1
2019,2,2019/1/4,臺中市,大里區,1
2019,2,2019/1/4,臺南市,新營區,10
2019,2,2019/1/4,臺南市,鹽水區,1
2019,2,2019/1/4,臺南市,柳營區,1
2019,2,2019/1/4,臺南市,後壁區,1
2019,2,2019/1/4,臺南市,麻豆區,2
2019,2,2019/1/4,臺南市,下營區,1
2019,2,2019/1/4,臺南市,六甲區,1
2019,2,2019/1/4,臺南市,佳里區,3
2019,2,2019/1/4,臺南市,學甲區,1
2019,2,2019/1/4,臺南市,西港區,4
2019,2,2019/1/4,臺南市,七股區,1
2019,2,2019/1/4,臺南市,善化區,1
2019,2,2019/1/4,臺南市,新市區,1
2019,2,2019/1/4,臺南市,安定區,2
2019,2,2019/1/4,臺南市,玉井區,1
2019,2,2019/1/4,臺南市,仁德區,2
2019,2,2019/1/4,臺南市,歸仁區,1
2019,2,2019/1/4,臺南市,關廟區,2
2019,2,2019/1/4,臺南市,永康區,9
2019,2,2019/1/4,臺南市,東區,1
2019,2,2019/1/4,臺南市,南區,4
2019,2,2019/1/4,臺南市,北區,4
2019,2,2019/1/4,臺南市,安南區,4
2019,2,2019/1/4,臺南市,安平區,1
2019,2,2019/1/4,臺南市,中西區,2
2019,2,2019/1/4,高雄市,鹽埕區,1
2019,2,2019/1/4,高雄市,鼓山區,14
2019,2,2019/1/4,高雄市,左營區,9
2019,2,2019/1/4,高雄市,楠梓區,10
2019,2,2019/1/4,高雄市,三民區,14
2019,2,2019/1/4,高雄市,前金區,1
