股票名稱,股票金額,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
統一,1216,2019/2/15,"4,715,703","343,491,560",72.4,73.4,72.4,72.7,-0.3,"2,604",
統一,1216,2019/2/18,"14,289,349","1,042,205,284",73.4,73.8,72.9,73.4,0.7,"2,227",
統一,1216,2019/2/19,"3,031,221","222,982,739",73.7,73.7,73.2,73.6,0.2,"1,891",
統一,1216,2019/2/20,"8,242,325","604,857,321",73.7,73.9,72.8,73.4,-0.2,"3,806",
統一,1216,2019/2/21,"7,399,340","546,878,660",73.2,74.2,73.2,74.2,0.8,"4,416",
統一,1216,2019/2/22,"6,037,521","450,397,742",74,75,73.8,75,0.8,"3,511",
統一,1216,2019/2/25,"5,652,867","419,403,171",74.4,74.7,73.5,74.4,-0.6,"2,402",
統一,1216,2019/2/26,"4,341,730","322,938,862",73.9,74.8,73.9,74.5,0.1,"2,052",
統一,1216,2019/2/27,"8,259,277","618,412,930",74.5,75,74.1,75,0.5,"3,316",
統一,1216,2019/3/4,"11,995,239","874,469,374",73.5,74.2,72.5,72.5,-2.5,"6,637",
統一,1216,2019/3/5,"4,913,723","356,309,799",72.5,73,72.3,72.6,0.1,"2,611",
統一,1216,2019/3/6,"3,605,951","263,786,645",72.5,73.4,72.5,73.3,0.7,"2,060",
統一,1216,2019/3/7,"5,557,314","407,251,360",73.5,73.7,73,73.1,-0.2,"2,451",
統一,1216,2019/3/8,"8,862,429","637,022,989",72.3,72.4,71.5,71.7,-1.4,"4,473",
統一,1216,2019/3/11,"5,918,092","429,178,474",72.5,72.9,72.1,72.5,0.8,"2,672",
統一,1216,2019/3/12,"5,614,906","409,286,070",72.5,73.3,72.2,72.5,0,"3,132",
統一,1216,2019/3/13,"3,985,644","287,218,405",72.2,72.7,71.8,71.9,-0.6,"2,517",
統一,1216,2019/3/14,"5,840,632","422,119,369",71.9,72.6,71.9,72.3,0.4,"2,640",
統一,1216,2019/3/15,"18,189,734","1,333,083,972",72.5,74.2,72.4,73.3,1,"6,003",
統一,1216,2019/3/18,"3,190,154","234,187,797",73.4,73.6,73,73.6,0.3,"1,413",
統一,1216,2019/3/19,"3,511,462","258,201,036",73.6,73.9,73.2,73.5,-0.1,"1,835",
統一,1216,2019/3/20,"3,767,145","277,063,448",73.3,73.7,73.3,73.6,0.1,"1,782",
統一,1216,2019/3/21,"4,577,794","336,509,634",73.6,73.7,73.2,73.5,-0.1,"2,178",
統一,1216,2019/3/22,"3,494,646","257,129,701",73.5,73.9,73.3,73.9,0.4,"1,864",
統一,1216,2019/3/25,"3,757,540","277,726,938",73.3,74.2,73,74.2,0.3,"1,948",
統一,1216,2019/3/26,"3,405,159","253,280,234",73.9,74.8,73.8,74.8,0.6,"2,022",
統一,1216,2019/3/27,"4,740,634","353,419,322",73.6,75.2,73.6,74.7,-0.1,"2,443",
統一,1216,2019/3/28,"11,136,732","824,369,562",73.8,74.6,73.2,74.6,-0.1,"4,101",
統一,1216,2019/3/29,"11,067,099","826,382,664",74.8,75,74,74.8,0.2,"4,063",
統一,1216,2019/4/1,"7,023,008","526,090,568",75,75.3,74.6,75,0.2,"3,373",
統一,1216,2019/4/2,"6,443,770","483,250,992",75.1,75.2,74.4,75.1,0.1,"2,670",
統一,1216,2019/4/3,"7,360,487","552,233,896",75.1,75.3,74.6,75,-0.1,"2,802",
統一,1216,2019/4/8,"25,515,483","1,888,875,584",74.4,74.8,73.5,74.1,-0.9,"5,188",
統一,1216,2019/4/9,"6,397,034","471,823,268",73.5,74.2,73.5,73.9,-0.2,"2,919",
統一,1216,2019/4/10,"9,122,649","670,906,081",73.4,74,73.3,73.5,-0.4,"3,989",
統一,1216,2019/4/11,"13,979,872","1,021,287,527",73.2,73.5,72.3,72.4,-1.1,"4,228",
統一,1216,2019/4/12,"5,384,100","393,740,265",73.3,73.5,72.7,73.5,1.1,"2,298",
統一,1216,2019/4/15,"5,943,399","437,206,529",73.7,73.9,73.1,73.6,0.1,"2,660",
統一,1216,2019/4/16,"7,029,862","517,586,387",73.4,73.8,73.3,73.6,0,"3,003",
統一,1216,2019/4/17,"8,243,300","601,726,700",73.3,73.4,72.8,72.8,-0.8,"3,345",
統一,1216,2019/4/18,"21,730,076","1,551,534,506",72.6,72.6,71,71.1,-1.7,"8,284",
統一,1216,2019/4/19,"2,881,127","206,329,644",71.3,71.9,71.3,71.6,0.5,"2,002",
統一,1216,2019/4/22,"1,551,681","111,467,831",72,72.1,71.6,71.7,0.1,"1,226",
統一,1216,2019/4/23,"6,121,894","440,400,026",71.6,72.3,71.5,72,0.3,"2,479",
統一,1216,2019/4/24,"11,778,228","847,753,650",71.9,72.3,71.8,72,0,"2,855",
統一,1216,2019/4/25,"12,248,001","875,352,642",71.9,71.9,71.3,71.4,-0.6,"3,719",
統一,1216,2019/4/26,"5,155,082","369,360,754",71.2,72.1,71,72,0.6,"2,003",
統一,1216,2019/4/29,"4,917,238","357,041,593",72.2,72.9,72.1,72.8,0.8,"2,626",
統一,1216,2019/4/30,"8,720,472","636,419,420",72.3,73.4,72.3,73.4,0.6,"3,493",
統一,1216,2019/5/2,"8,121,361","596,493,573",73.4,73.7,73,73.7,0.3,"3,133",
統一,1216,2019/5/3,"5,309,979","390,576,526",73.7,73.8,73.1,73.8,0.1,"2,507",
統一,1216,2019/5/6,"7,498,423","544,112,780",72.3,73.1,72.1,73.1,-0.7,"2,651",
統一,1216,2019/5/7,"8,500,909","626,374,980",73.1,74,72.8,74,0.9,"3,279",
統一,1216,2019/5/8,"25,523,728","1,955,084,628",79,79,75,76.4,2.4,"11,363",
統一,1216,2019/5/9,"20,832,968","1,582,276,730",75.7,76.8,74.5,76.5,0.1,"10,193",
統一,1216,2019/5/10,"15,623,588","1,204,886,576",76.4,77.8,76,77.3,0.8,"7,931",
統一,1216,2019/5/13,"10,579,630","819,404,099",77,78.2,76.8,77.7,0.4,"5,784",
統一,1216,2019/5/14,"13,693,169","1,066,468,082",77.8,78.2,77.1,78.2,0.5,"7,186",
統一,1216,2019/5/15,"9,011,399","701,161,407",77.4,78.2,77.1,77.7,-0.5,"4,412",
統一,1216,2019/5/16,"8,956,263","691,054,905",77.3,77.8,76.7,76.8,-0.9,"4,595",
統一,1216,2019/5/17,"14,417,392","1,132,640,798",77.8,79.2,77.2,78.8,2,"6,981",
統一,1216,2019/5/20,"12,206,669","972,390,409",78.2,80,78.2,80,1.2,"6,504",
統一,1216,2019/5/21,"15,459,628","1,253,627,268",80.1,81.5,80.1,81.4,1.4,"8,150",
統一,1216,2019/5/22,"9,160,993","729,063,139",81,81,79.4,79.5,-1.9,"4,795",
統一,1216,2019/5/23,"10,275,372","823,291,109",80.7,80.7,79.7,80,0.5,"5,310",
統一,1216,2019/5/24,"6,869,544","549,163,884",80.5,81,79.2,80,0,"3,707",
統一,1216,2019/5/27,"7,562,555","609,677,850",80,81.4,79.6,80.9,0.9,"4,005",
統一,1216,2019/5/28,"20,598,847","1,674,898,707",81,81.4,80.8,81.4,0.5,"4,089",
統一,1216,2019/5/29,"8,069,687","653,182,487",81.4,81.5,80.4,81,-0.4,"3,990",
統一,1216,2019/5/30,"9,830,101","788,932,690",79.7,80.8,79.7,80.1,-0.9,"4,015",
統一,1216,2019/5/31,"12,592,431","1,014,559,551",80.3,81.4,79.7,81.3,1.2,"6,196",
統一,1216,2019/6/3,"4,951,860","401,502,366",81.7,81.7,80.4,80.9,-0.4,"3,121",
統一,1216,2019/6/4,"5,594,221","451,369,580",80.5,81,80.5,80.9,0,"2,652",
統一,1216,2019/6/5,"5,914,827","480,461,632",81,81.5,80.6,81.5,0.6,"3,100",
統一,1216,2019/6/6,"5,519,941","447,514,711",80.8,81.4,80.6,81.2,-0.3,"2,504",
統一,1216,2019/6/10,"7,642,122","624,348,517",81.7,82,80.8,82,0.8,"3,340",
統一,1216,2019/6/11,"8,176,450","659,558,288",82,82,80.4,80.6,-1.4,"3,689",
統一,1216,2019/6/12,"6,180,446","498,051,080",81,81.2,80.3,80.3,-0.3,"3,574",
統一,1216,2019/6/13,"18,637,934","1,517,140,155",81,81.8,80.4,81.8,1.5,"3,119",
統一,1216,2019/6/14,"6,276,019","506,888,602",80.9,81.2,80.6,80.6,-1.2,"2,443",
統一,1216,2019/6/17,"7,057,468","566,413,818",80.3,80.8,79.8,79.9,-0.7,"3,070",
統一,1216,2019/6/18,"5,480,354","440,550,901",80.3,81,80,80.4,0.5,"2,621",
統一,1216,2019/6/19,"12,415,994","1,002,449,189",80.5,81.2,80.2,81.2,0.8,"5,290",
統一,1216,2019/6/20,"8,706,096","712,533,502",82,82.1,81.5,81.8,0.6,"3,850",
統一,1216,2019/6/21,"16,304,627","1,336,262,603",82.1,82.3,81,82.3,0.5,"3,830",
統一,1216,2019/6/24,"5,186,698","424,968,259",81.3,82.3,81.3,82.2,-0.1,"2,832",
統一,1216,2019/6/25,"6,130,433","501,373,046",81.2,82.2,81.2,82,-0.2,"3,422",
統一,1216,2019/6/26,"5,055,193","412,267,229",82,82.1,81.3,81.4,-0.6,"2,095",
統一,1216,2019/6/27,"19,714,137","1,631,458,931",82.2,83.8,82,82,0.6,"6,322",
統一,1216,2019/6/28,"8,164,024","671,965,970",82,82.7,81.5,82.7,0.7,"2,424",
統一,1216,2019/7/1,"5,563,139","453,270,098",81.4,82,81.1,81.5,-1.2,"3,192",
統一,1216,2019/7/2,"5,432,757","441,397,477",81.3,81.5,80.9,81.3,-0.2,"3,062",
統一,1216,2019/7/3,"4,934,884","400,956,465",81.3,81.6,81,81.6,0.3,"2,746",
統一,1216,2019/7/4,"3,782,439","306,908,628",81.5,81.7,80.8,81.5,-0.1,"2,389",
統一,1216,2019/7/5,"3,018,526","246,374,046",81.5,82,81.3,82,0.5,"1,827",
統一,1216,2019/7/8,"4,593,249","374,126,036",81.6,81.8,81.2,81.8,-0.2,"1,963",
統一,1216,2019/7/9,"5,974,443","490,865,662",81.7,82.9,81.3,82.9,1.1,"3,130",
統一,1216,2019/7/10,"6,934,064","568,815,648",82,82.7,81.7,82,-0.9,"3,326",
統一,1216,2019/7/11,"6,345,774","524,695,304",82.7,83,82.1,83,1,"2,843",
統一,1216,2019/7/12,"4,943,432","405,805,700",82.1,82.3,82,82,-1,"1,820",
統一,1216,2019/7/15,"4,676,451","385,077,548",82,82.8,81.7,82.4,0.4,"2,275",
統一,1216,2019/7/16,"4,435,191","364,023,962",81.9,82.4,81.8,82.2,-0.2,"2,465",
統一,1216,2019/7/17,"5,667,425","464,640,436",81.6,82.3,81.5,82.2,0,"2,552",
統一,1216,2019/7/18,"4,322,293","353,027,985",81.6,82.1,81.2,81.2,-1,"2,014",
統一,1216,2019/7/19,"5,566,766","456,297,417",81.8,82.4,81.3,81.8,0.6,"2,335",
統一,1216,2019/7/22,"4,009,804","327,450,014",81.8,81.9,81.5,81.6,-0.2,"1,622",
統一,1216,2019/7/23,"6,533,473","531,141,713",81.7,81.7,80.9,80.9,-0.7,"3,103",
統一,1216,2019/7/24,"8,127,988","660,499,789",81,81.6,81,81.3,0.4,"2,692",
統一,1216,2019/7/25,"12,776,542","1,048,313,257",81.5,82.6,81.3,82.4,1.1,"5,195",
統一,1216,2019/7/26,"5,541,709","451,164,016",81.6,82.3,81.2,81.3,-1.1,"3,037",
統一,1216,2019/7/29,"9,542,955","767,498,122",81,81.1,79.6,80.3,-1,"3,860",
統一,1216,2019/7/30,"5,875,838","471,670,260",80.5,81,80,80,-0.3,"3,091",
統一,1216,2019/7/31,"8,836,775","712,867,172",80,81,80,80.8,0.8,"3,529",
統一,1216,2019/8/1,"13,926,121","1,080,763,699",78.3,78.3,77.1,77.1,X0.00,"6,219",
統一,1216,2019/8/2,"8,975,847","686,283,787",76.1,77.6,75.7,76.8,-0.3,"3,990",
統一,1216,2019/8/5,"6,970,761","533,689,362",76.1,77.5,76,77,0.2,"3,411",
統一,1216,2019/8/6,"8,221,123","627,779,771",75.7,77.3,75.2,76.6,-0.4,"4,405",
統一,1216,2019/8/7,"9,499,289","728,622,265",76,77.3,75.8,76.7,0.1,"4,821",
統一,1216,2019/8/8,"7,678,925","598,444,691",77,78.6,76.8,78.2,1.5,"3,728",
統一,1216,2019/8/12,"8,048,292","634,880,172",79.5,79.5,78,78.3,0.1,"3,704",
統一,1216,2019/8/13,"7,730,126","602,644,928",77.4,78.5,77.4,78,-0.3,"3,858",
統一,1216,2019/8/14,"8,245,252","640,667,456",78,78.1,77.5,77.7,-0.3,"3,522",
統一,1216,2019/8/15,"7,102,959","543,739,427",76.3,76.8,76.2,76.5,-1.2,"3,446",
統一,1216,2019/8/16,"10,758,355","830,399,041",76.1,77.9,76.1,77.5,1,"3,787",
統一,1216,2019/8/19,"6,847,846","530,636,342",78.4,78.4,77,77,-0.5,"3,303",
統一,1216,2019/8/20,"5,897,412","456,114,722",77,78,76.8,77.8,0.8,"2,584",
統一,1216,2019/8/21,"7,179,841","552,907,477",77.1,77.4,76.8,77,-0.8,"3,075",
統一,1216,2019/8/22,"13,531,960","1,028,827,788",76.5,76.8,75.6,75.9,-1.1,"5,255",
統一,1216,2019/8/23,"6,520,343","495,160,029",75.3,76.5,75.3,76.5,0.6,"3,160",
統一,1216,2019/8/26,"7,087,639","534,978,364",75.5,76.3,75,75.8,-0.7,"3,392",
統一,1216,2019/8/27,"13,081,645","982,477,616",75.6,75.8,75,75,-0.8,"2,826",
統一,1216,2019/8/28,"4,942,644","371,933,668",75.4,75.6,75,75.2,0.2,"2,456",
統一,1216,2019/8/29,"6,583,563","497,016,601",75.1,76.2,74.7,76.2,1,"3,044",
統一,1216,2019/8/30,"9,382,702","715,298,452",76.2,76.6,75.6,76.6,0.4,"3,656",
統一,1216,2019/9/2,"1,902,574","145,665,656",76.5,76.8,76.1,76.7,0.1,"1,247",
統一,1216,2019/9/3,"5,934,321","453,311,576",77,77,75.8,75.8,-0.9,"2,277",
統一,1216,2019/9/4,"5,937,179","455,126,283",76.5,76.9,76.1,76.6,0.8,"3,078",
統一,1216,2019/9/5,"10,887,748","843,818,149",77.3,78.1,76.9,77.5,0.9,"4,946",
統一,1216,2019/9/6,"7,570,057","585,866,371",77.1,77.7,77,77.1,-0.4,"2,905",
統一,1216,2019/9/9,"4,163,519","323,038,690",77.2,77.8,77.2,77.8,0.7,"2,433",
統一,1216,2019/9/10,"6,276,752","485,250,157",77.8,77.9,77,77,-0.8,"2,679",
統一,1216,2019/9/11,"6,518,818","501,264,086",77.7,77.7,76.3,76.8,-0.2,"2,922",
統一,1216,2019/9/12,"5,844,661","451,854,409",77.6,77.7,76.6,77.5,0.7,"2,517",
統一,1216,2019/9/16,"7,101,767","552,750,842",77.2,78,77.1,78,0.5,"3,665",
統一,1216,2019/9/17,"12,309,244","948,717,340",78,78,76.8,76.9,-1.1,"3,115",
統一,1216,2019/9/18,"7,949,048","613,667,374",77,77.6,76.9,77,0.1,"3,294",
統一,1216,2019/9/19,"6,760,260","519,525,209",77,77.3,76.6,76.6,-0.4,"2,171",
統一,1216,2019/9/20,"12,158,403","944,466,005",76.6,78,76.5,78,1.4,"2,111",
統一,1216,2019/9/23,"6,191,569","476,923,407",77.2,77.5,76.8,77,-1,"2,289",
統一,1216,2019/9/24,"7,802,920","596,828,644",76.8,76.8,76.2,76.5,-0.5,"2,844",
統一,1216,2019/9/25,"12,339,180","940,507,473",76.1,76.4,76.1,76.1,-0.4,"2,351",
統一,1216,2019/9/26,"9,324,015","708,547,164",76,76.5,75.8,75.8,-0.3,"3,354",
統一,1216,2019/9/27,"6,433,888","484,598,462",75.7,76.1,74.8,74.8,-1,"2,691",
統一,1216,2019/10/1,"18,592,596","1,374,362,004",74.8,75,73.2,73.2,-1.6,"8,254",
統一,1216,2019/10/2,"11,793,083","867,691,792",73.3,74.3,73.1,73.4,0.2,"4,039",
統一,1216,2019/10/3,"7,513,787","548,524,575",72.3,73.8,71.6,73.2,-0.2,"3,449",
統一,1216,2019/10/4,"3,936,073","288,819,174",72.9,73.6,72.9,73.6,0.4,"1,741",
統一,1216,2019/10/7,"5,405,677","395,742,517",73,73.5,72.7,73.5,-0.1,"2,082",
統一,1216,2019/10/8,"8,972,747","654,953,999",72.8,73.3,72.7,73,-0.5,"2,699",
統一,1216,2019/10/9,"7,935,841","574,249,202",72.6,72.7,72,72,-1,"3,769",
統一,1216,2019/10/14,"16,057,557","1,152,408,204",72,72.4,71.4,71.6,-0.4,"5,863",
統一,1216,2019/10/15,"8,715,774","629,765,533",72,72.8,71.8,72.4,0.8,"3,290",
統一,1216,2019/10/16,"11,702,477","843,715,700",72.4,72.6,71.6,72.4,0,"4,334",
統一,1216,2019/10/17,"6,760,418","487,496,234",72.4,72.5,72,72.3,-0.1,"3,746",
統一,1216,2019/10/18,"27,578,556","2,002,992,972",72.6,73,71.6,73,0.7,"4,811",
統一,1216,2019/10/21,"10,171,237","747,339,638",72.9,74,72.7,73.6,0.6,"3,342",
統一,1216,2019/10/22,"11,934,873","883,739,378",74,74.3,73.5,74.2,0.6,"3,923",
統一,1216,2019/10/23,"8,766,695","645,074,522",74,74.3,72.8,72.8,-1.4,"3,973",
統一,1216,2019/10/24,"16,528,425","1,224,358,048",73.5,74.3,73.1,74.2,1.4,"3,554",
統一,1216,2019/10/25,"7,993,251","593,178,324",74.5,74.9,74,74.1,-0.1,"2,792",
統一,1216,2019/10/28,"8,699,320","652,369,600",74.8,75.2,74.6,75.2,1.1,"4,155",
統一,1216,2019/10/29,"11,589,519","875,929,983",75.6,75.9,74.9,75.8,0.6,"3,749",
統一,1216,2019/10/30,"9,534,988","722,926,559",75.9,76.1,75.3,75.7,-0.1,"3,680",
統一,1216,2019/10/31,"8,917,622","672,351,954",76.4,76.4,74.9,75.2,-0.5,"3,148",
統一,1216,2019/11/1,"10,856,043","805,999,332",74.6,74.8,73.8,74.2,-1,"3,814",
統一,1216,2019/11/4,"8,626,778","654,718,600",75,76.4,74.7,76.4,2.2,"3,827",
統一,1216,2019/11/5,"6,205,282","470,308,432",76.5,76.9,75.3,76,-0.4,"2,720",
統一,1216,2019/11/6,"10,070,803","755,389,984",76.3,76.3,74.7,74.7,-1.3,"4,494",
統一,1216,2019/11/7,"7,294,867","541,919,555",74.7,75.1,74,74.4,-0.3,"3,652",
統一,1216,2019/11/8,"11,967,967","878,216,336",74.4,74.4,73,73,-1.4,"5,941",
統一,1216,2019/11/11,"8,296,803","606,839,410",73.1,73.6,72.9,73.2,0.2,"3,159",
統一,1216,2019/11/12,"6,034,595","443,431,306",73.8,73.9,73,73.4,0.2,"3,487",
統一,1216,2019/11/13,"7,340,468","535,625,614",72.9,73.4,72.8,73,-0.4,"3,771",
統一,1216,2019/11/14,"8,067,981","586,639,993",72.7,73,72.6,72.6,-0.4,"3,264",
統一,1216,2019/11/15,"9,207,226","670,620,891",73.4,73.4,72.5,73,0.4,"4,413",
統一,1216,2019/11/18,"7,398,940","544,736,017",73,74,72.9,73.9,0.9,"3,456",
統一,1216,2019/11/19,"7,170,374","528,492,426",73.2,74.1,73,74,0.1,"3,011",
統一,1216,2019/11/20,"7,121,516","528,317,906",74,74.4,73.8,74.3,0.3,"4,092",
統一,1216,2019/11/21,"15,460,444","1,128,138,271",73,73.4,72.3,73,-1.3,"5,062",
統一,1216,2019/11/22,"8,680,339","634,902,152",73.2,73.4,72.6,73.4,0.4,"3,100",
統一,1216,2019/11/25,"7,759,609","573,982,666",73.6,74.2,73.4,74,0.6,"3,099",
統一,1216,2019/11/26,"28,466,574","2,069,834,530",73.5,73.6,72.4,72.4,-1.6,"5,399",
統一,1216,2019/11/27,"6,935,774","505,145,591",72.7,73.1,72.6,72.8,0.4,"3,382",
統一,1216,2019/11/28,"4,877,595","356,422,735",72.8,73.3,72.8,72.9,0.1,"2,513",
統一,1216,2019/11/29,"8,233,532","598,171,756",72.9,73.1,72.4,72.5,-0.4,"3,016",
統一,1216,2019/12/2,"11,258,076","816,480,587",72.6,72.7,72.4,72.6,0.1,"2,870",
統一,1216,2019/12/3,"3,054,872","221,709,755",72.5,72.7,72.4,72.5,-0.1,"1,359",
統一,1216,2019/12/4,"6,717,825","485,251,425",72.4,72.5,72.1,72.2,-0.3,"3,415",
統一,1216,2019/12/5,"12,635,598","908,741,957",72.2,72.4,71.7,71.8,-0.4,"5,923",
統一,1216,2019/12/6,"7,244,735","526,195,055",72,72.8,72,72.7,0.9,"2,292",
統一,1216,2019/12/9,"3,698,011","268,637,682",72.7,72.9,72.4,72.4,-0.3,"2,001",
統一,1216,2019/12/10,"8,717,095","626,985,032",72,72.3,71.8,71.8,-0.6,"5,312",
統一,1216,2019/12/11,"6,208,906","450,176,390",71.9,72.8,71.9,72.8,1,"3,071",
統一,1216,2019/12/12,"9,256,114","673,823,052",72.8,73.2,72.5,72.5,-0.3,"4,629",
統一,1216,2019/12/13,"10,904,520","794,700,820",72.6,73.2,72.5,72.5,0,"3,795",
統一,1216,2019/12/16,"9,293,850","674,920,954",72.8,73,72.3,72.3,-0.2,"3,296",
統一,1216,2019/12/17,"10,395,836","754,287,236",72.3,72.8,72.2,72.6,0.3,"3,726",
統一,1216,2019/12/18,"8,924,028","653,158,130",72.6,73.5,72.6,73.5,0.9,"3,340",
統一,1216,2019/12/19,"8,520,169","625,996,962",73.5,73.7,73.2,73.5,0,"3,083",
統一,1216,2019/12/20,"10,891,657","805,325,218",73.5,74.1,73.4,74.1,0.6,"3,446",
統一,1216,2019/12/23,"6,252,183","465,860,333",74.1,74.9,74.1,74.9,0.8,"3,311",
統一,1216,2019/12/24,"3,440,387","257,273,737",74.6,75,74.5,74.6,-0.3,"1,933",
統一,1216,2019/12/25,"1,968,422","147,172,135",74.6,74.9,74.5,74.8,0.2,"1,146",
統一,1216,2019/12/26,"2,095,671","155,891,369",74.8,74.8,74.1,74.6,-0.2,"1,081",
統一,1216,2019/12/27,"4,158,934","310,033,552",74.8,74.8,74.4,74.6,0,"2,002",
統一,1216,2019/12/30,"5,201,030","387,524,616",74.5,74.6,74.3,74.6,0,"1,864",
統一,1216,2019/12/31,"3,719,123","276,275,997",74,74.6,74,74.2,-0.4,"2,101",
統一,1216,2020/1/2,"4,655,355","345,260,154",74.3,74.6,73.5,74.2,0,"3,446",
統一,1216,2020/1/3,"4,106,135","306,475,860",74.3,74.8,74.3,74.8,0.6,"2,629",
統一,1216,2020/1/6,"6,241,361","461,167,935",74.4,74.4,73.6,73.9,-0.9,"2,831",
統一,1216,2020/1/7,"6,383,030","468,478,384",73.7,74,73.1,73.4,-0.5,"3,114",
統一,1216,2020/1/8,"5,159,215","375,610,895",73.4,73.4,72.6,72.6,-0.8,"2,859",
統一,1216,2020/1/9,"6,308,040","462,169,838",72.7,73.8,72.6,73.4,0.8,"2,448",
統一,1216,2020/1/10,"4,231,374","312,761,876",73.3,74.4,73.3,74,0.6,"2,428",
統一,1216,2020/1/13,"4,507,176","335,654,393",74.1,74.8,74.1,74.6,0.6,"2,584",
統一,1216,2020/1/14,"7,371,510","548,447,715",74.5,74.7,74.1,74.4,-0.2,"3,041",
統一,1216,2020/1/15,"6,292,051","468,583,774",74.4,74.6,74.1,74.6,0.2,"2,971",
統一,1216,2020/1/16,"9,104,708","683,674,753",74.3,75.5,74.2,75.5,0.9,"4,678",
統一,1216,2020/1/17,"6,843,898","517,200,062",75.7,75.8,75.3,75.7,0.2,"4,431",
統一,1216,2020/1/20,"5,132,787","387,637,445",75.5,75.7,75.2,75.4,-0.3,"2,725",
統一,1216,2020/1/30,"23,689,030","1,735,472,383",75.4,75.4,71.8,72,-3.4,"9,450",
統一,1216,2020/1/31,"11,901,409","868,667,417",72.1,73.7,72.1,72.6,0.6,"5,326",
統一,1216,2020/2/3,"7,888,011","576,707,799",72.5,74.2,72.4,73,0.4,"3,577",
統一,1216,2020/2/4,"9,227,245","677,503,245",73.2,73.8,72.9,73.5,0.5,"2,789",
統一,1216,2020/2/5,"9,696,908","712,178,769",73.5,73.7,72.8,73.7,0.2,"3,204",
統一,1216,2020/2/6,"4,854,050","358,030,884",73.8,74,73.5,74,0.3,"2,550",
統一,1216,2020/2/7,"6,078,371","447,482,656",73.2,74.1,73.1,73.6,-0.4,"3,175",
統一,1216,2020/2/10,"8,362,865","623,526,595",73.8,75,73.4,75,1.4,"3,430",
統一,1216,2020/2/11,"6,537,317","489,255,675",74.8,75.3,74.3,74.6,-0.4,"3,548",
統一,1216,2020/2/12,"9,192,875","686,057,315",74.4,74.9,74.4,74.4,-0.2,"4,131",
統一,1216,2020/2/13,"8,706,870","647,540,959",74.3,74.7,74.1,74.5,0.1,"3,015",
統一,1216,2020/2/14,"4,469,080","331,872,925",74.1,74.6,74.1,74.2,-0.3,"2,356",
統一,1216,2020/2/17,"3,687,800","275,841,775",74.2,75,74.2,75,0.8,"1,695",
統一,1216,2020/2/18,"6,571,254","492,827,750",74.9,75.2,74.6,75.1,0.1,"3,092",
統一,1216,2020/2/19,"6,012,958","451,656,350",75.2,75.3,74.9,75,-0.1,"3,073",
統一,1216,2020/2/20,"8,024,475","596,206,774",75,75,74,74,-1,"4,350",
統一,1216,2020/2/21,"4,703,263","348,169,702",74,74.4,73.7,74,0,"2,337",
統一,1216,2020/2/24,"18,632,439","1,367,226,036",72.2,73.8,72.2,73.5,-0.5,"4,146",
統一,1216,2020/2/25,"8,383,856","615,232,242",73,73.6,72.8,73.5,0,"3,943",
統一,1216,2020/2/26,"8,791,928","641,597,243",72.8,73.3,72.8,73,-0.5,"3,334",
統一,1216,2020/2/27,"10,588,934","773,076,389",72.8,73.5,72.6,73.2,0.2,"3,865",
統一,1216,2020/3/2,"18,205,933","1,301,333,342",71.4,71.9,71.2,71.2,-2,"8,989",
統一,1216,2020/3/3,"9,426,839","677,290,936",71.7,72.3,71.4,72,0.8,"4,865",
統一,1216,2020/3/4,"8,582,691","626,797,780",72,73.5,72,73.5,1.5,"4,277",
統一,1216,2020/3/5,"8,456,162","622,200,699",74.2,74.2,72.8,73.6,0.1,"4,365",
統一,1216,2020/3/6,"8,688,680","633,238,440",73.6,73.7,72.5,72.7,-0.9,"5,096",
統一,1216,2020/3/9,"15,373,808","1,104,332,693",71.6,72.7,71.2,71.8,-0.9,"7,198",
統一,1216,2020/3/10,"13,774,295","994,121,598",71.8,72.8,71.4,72.4,0.6,"5,792",
統一,1216,2020/3/11,"14,163,307","1,027,530,201",72,73.2,71.8,72.9,0.5,"5,667",
統一,1216,2020/3/12,"19,721,933","1,389,580,549",72.7,72.7,68.9,70.3,-2.6,"8,636",
統一,1216,2020/3/13,"28,827,276","1,909,237,775",66.3,69,63.4,68.2,-2.1,"11,209",
統一,1216,2020/3/16,"15,121,759","1,011,918,374",67.6,68.2,66,66.3,-1.9,"6,300",
統一,1216,2020/3/17,"22,276,147","1,443,992,611",63,65.9,62.9,64.9,-1.4,"8,823",
統一,1216,2020/3/18,"18,256,131","1,156,887,853",64.5,64.5,61.9,61.9,-3,"8,307",
統一,1216,2020/3/19,"19,234,181","1,196,628,699",61.5,65,60.6,62.9,1,"8,984",
統一,1216,2020/3/20,"24,719,546","1,614,809,444",63.5,68.1,63.4,65,2.1,"10,629",
統一,1216,2020/3/23,"16,806,671","1,065,903,644",62.6,65.1,62.5,62.6,-2.4,"5,467",
統一,1216,2020/3/24,"13,682,328","915,190,802",65.7,68,65,66.6,4,"7,053",
統一,1216,2020/3/25,"11,435,852","765,394,463",66.4,68.4,66.4,66.6,0,"6,502",
統一,1216,2020/3/26,"13,885,099","925,385,733",66.3,67.8,65.8,65.8,-0.8,"5,127",
統一,1216,2020/3/27,"13,130,706","857,783,190",66.2,66.7,64.1,64.1,-1.7,"5,738",
統一,1216,2020/3/30,"11,044,114","704,660,210",62.7,64.5,62.7,63.8,-0.3,"4,491",
