Stock_Name,日期,Close,High,Low,Open,Volume,Ticker
儒鴻,2022/3/9,503,509,496,506,1458243,1476
儒鴻,2022/3/10,453,500,453,497,4433458,1476
儒鴻,2022/3/11,437.5,444,427,438.5,3172592,1476
儒鴻,2022/3/14,437,449,433.5,446,1744356,1476
儒鴻,2022/3/15,425.5,443,421,443,2374972,1476
儒鴻,2022/3/16,424.5,436,421,433.5,1562502,1476
儒鴻,2022/3/17,435,449.5,431,438,1946908,1476
儒鴻,2022/3/18,450,452.5,434,439,1711262,1476
儒鴻,2022/3/21,468.5,472.5,454,455,1879139,1476
儒鴻,2022/3/22,462.5,471,457,464,1163053,1476
儒鴻,2022/3/23,485,485,464,464,1648561,1476
儒鴻,2022/3/24,464,472.5,459,471,2018017,1476
儒鴻,2022/3/25,461,467.5,458,464,691162,1476
儒鴻,2022/3/28,456.5,461,448,461,789030,1476
儒鴻,2022/3/29,464.5,465,455.5,458.5,692874,1476
儒鴻,2022/3/30,481.5,485,474,479,1868181,1476
儒鴻,2022/3/31,477.5,484.5,477.5,480,704369,1476
儒鴻,2022/4/1,488.5,489,469,469,1238308,1476
儒鴻,2022/4/6,475.5,478,464,464.5,1402457,1476
儒鴻,2022/4/7,470.5,484,470,470,899896,1476
儒鴻,2022/4/8,475,484.5,471,471,701699,1476
儒鴻,2022/4/11,485,489,472.5,479,1423267,1476
儒鴻,2022/4/12,480,493,475.5,475.5,1180006,1476
儒鴻,2022/4/13,480,487.5,476,484,586263,1476
儒鴻,2022/4/14,482,487,478,487,379970,1476
儒鴻,2022/4/15,466.5,480,465.5,479.5,407315,1476
儒鴻,2022/4/18,464.5,472.5,461.5,463,447045,1476
儒鴻,2022/4/19,462,471.5,462,465,573006,1476
儒鴻,2022/4/20,470,472.5,459,462.5,902989,1476
儒鴻,2022/4/21,488,490,470.5,470.5,1374490,1476
儒鴻,2022/4/22,503,508,481,486.5,1463883,1476
儒鴻,2022/4/25,475,497,474,493,1356200,1476
儒鴻,2022/4/26,485.5,491,478.5,478.5,695879,1476
儒鴻,2022/4/27,472.5,479,468.5,478.5,593191,1476
儒鴻,2022/4/28,472,480,467,480,688213,1476
儒鴻,2022/4/29,487.5,488.5,477,477,509054,1476
儒鴻,2022/5/3,485,491.5,482,487.5,455005,1476
儒鴻,2022/5/4,496.5,497,485,485,484058,1476
儒鴻,2022/5/5,493.5,504,489,501,954013,1476
儒鴻,2022/5/6,482,489,462,489,1508850,1476
儒鴻,2022/5/9,473,477,468,468,1624886,1476
儒鴻,2022/5/10,466,470,454,467.5,2062984,1476
儒鴻,2022/5/11,505,510,468.5,468.5,2520060,1476
儒鴻,2022/5/12,500,515,495.5,500,1891172,1476
儒鴻,2022/5/13,512,519,504,511,1360592,1476
儒鴻,2022/5/16,506,521,503,520,970001,1476
儒鴻,2022/5/17,505,512,499,512,771907,1476
儒鴻,2022/5/18,495,504,488.5,501,1215104,1476
儒鴻,2022/5/19,462.5,482,459,477,2503457,1476
儒鴻,2022/5/20,465.5,471.5,461,463,1084692,1476
儒鴻,2022/5/23,456.5,467.5,456,459,1012597,1476
儒鴻,2022/5/24,469.5,479.5,464,465,1790952,1476
儒鴻,2022/5/25,475.5,477.5,464.5,475,671094,1476
儒鴻,2022/5/26,460,475.5,460,475.5,872023,1476
儒鴻,2022/5/27,467,475,462,466,883879,1476
儒鴻,2022/5/30,487.5,488.5,472,472,994343,1476
儒鴻,2022/5/31,496.5,499.5,481,482,2051229,1476
儒鴻,2022/6/1,493.5,501,488,490.5,456369,1476
儒鴻,2022/6/2,494.5,499,481,481,565106,1476
儒鴻,2022/6/6,511,515,494.5,502,1006742,1476
儒鴻,2022/6/7,507,510,496.5,508,761291,1476
儒鴻,2022/6/8,507,512,502,509,680102,1476
儒鴻,2022/6/9,508,511,499.5,503,520072,1476
儒鴻,2022/6/10,501,504,500,502,211811,1476
儒鴻,2022/6/13,487,494,483,490.5,663596,1476
儒鴻,2022/6/14,485.5,488.5,478,484.5,404015,1476
儒鴻,2022/6/15,475,484.5,475,480.5,772010,1476
儒鴻,2022/6/16,466.5,492,466.5,483,805229,1476
儒鴻,2022/6/17,461.5,472,451,451,1026889,1476
儒鴻,2022/6/20,466.5,474,463.5,465,649067,1476
儒鴻,2022/6/21,475,481,461.5,479,477001,1476
儒鴻,2022/6/22,468,477,465,474.5,583044,1476
儒鴻,2022/6/23,476.5,480.5,471.5,477,592108,1476
儒鴻,2022/6/24,473,486,471.5,486,586998,1476
儒鴻,2022/6/27,483,489.5,477.5,485.5,554153,1476
儒鴻,2022/6/28,468.5,483,468.5,478.5,373883,1476
儒鴻,2022/6/29,437,464.5,432.5,460.5,2160610,1476
儒鴻,2022/6/30,415.5,443.5,413.5,441,1106015,1476
儒鴻,2022/7/1,405.5,424.5,403,424.5,1203511,1476
儒鴻,2022/7/4,410,414,406.5,412,796193,1476
儒鴻,2022/7/5,398,411.5,395,408,699994,1476
儒鴻,2022/7/6,402,408,393,408,1081870,1476
儒鴻,2022/7/7,420,422,399,403,1011139,1476
儒鴻,2022/7/8,425.5,439.5,421,425.5,1141320,1476
儒鴻,2022/7/11,430.5,448.5,427,428,1207602,1476
儒鴻,2022/7/12,423.5,428,418,418,1246983,1476
儒鴻,2022/7/13,426,433.5,421,433.5,914670,1476
儒鴻,2022/7/14,433.5,434,422.5,426,512083,1476
儒鴻,2022/7/15,424,431.5,422,430.5,1197105,1476
儒鴻,2022/7/18,436,439.5,426,430,750143,1476
儒鴻,2022/7/19,442,442,431,435.5,560942,1476
儒鴻,2022/7/20,445,450,438.5,438.5,948995,1476
儒鴻,2022/7/21,449,452,440,441.5,723076,1476
儒鴻,2022/7/22,437.5,445,437,444,712288,1476
儒鴻,2022/7/25,444,448,432,432.5,461259,1476
儒鴻,2022/7/26,437.5,447,431,439,861026,1476
儒鴻,2022/7/27,431.5,437.5,426,433.5,646923,1476
儒鴻,2022/7/28,408.5,435.5,406.5,431.5,1546290,1476
儒鴻,2022/7/29,408,419.5,406.5,413,1165361,1476
儒鴻,2022/8/1,411,414,403.5,408.5,451997,1476
儒鴻,2022/8/2,403,408,401.5,403.5,572125,1476
儒鴻,2022/8/3,410,416,401,403,964209,1476
儒鴻,2022/8/4,418,420.5,405.5,405.5,882948,1476
儒鴻,2022/8/5,448,457,427.5,429,2122606,1476
儒鴻,2022/8/8,441,444,428.5,433.5,777221,1476
儒鴻,2022/8/9,441,445.5,431.5,431.5,635064,1476
儒鴻,2022/8/10,416.5,426.5,407.5,421.5,2716957,1476
儒鴻,2022/8/11,444,447,424,424,2231440,1476
儒鴻,2022/8/12,444.5,448,438.5,438.5,341529,1476
儒鴻,2022/8/15,457,459,449,455,564754,1476
儒鴻,2022/8/16,455.5,462,452,460,420054,1476
儒鴻,2022/8/17,462.5,465,455,458.5,694657,1476
儒鴻,2022/8/18,456.5,458,446,454,621177,1476
儒鴻,2022/8/19,456,466,455.5,455.5,379168,1476
儒鴻,2022/8/22,456.5,461,447,448,195000,1476
儒鴻,2022/8/23,455.5,457.5,451,452.5,232150,1476
儒鴻,2022/8/24,461,467,453.5,453.5,563957,1476
儒鴻,2022/8/25,468,471.5,461,464,542637,1476
儒鴻,2022/8/26,457.5,473.5,452.5,471,726636,1476
儒鴻,2022/8/29,440.5,452,435,442,1347215,1476
儒鴻,2022/8/30,449.5,457,441.5,445.5,929854,1476
儒鴻,2022/8/31,445.5,451.5,444,444,374029,1476
儒鴻,2022/9/1,433,434.5,425,434.5,639402,1476
儒鴻,2022/9/2,445,457.5,440.5,440.5,1071300,1476
儒鴻,2022/9/5,448.5,464.5,445,449,1088128,1476
儒鴻,2022/9/6,447.5,454.5,441.5,449.5,424979,1476
儒鴻,2022/9/7,457.5,457.5,438.5,438.5,797036,1476
儒鴻,2022/9/8,469.5,469.5,453,457.5,910165,1476
儒鴻,2022/9/12,482,482,471,479,834360,1476
儒鴻,2022/9/13,486,495,478.5,479,1423986,1476
儒鴻,2022/9/14,466.5,476.5,465,471.5,1380136,1476
儒鴻,2022/9/15,461,471,461,468.5,555065,1476
儒鴻,2022/9/16,451.5,460,448,454.5,1001948,1476
儒鴻,2022/9/19,451,458,445,453.5,517948,1476
儒鴻,2022/9/20,454.5,458,451,456,313961,1476
儒鴻,2022/9/21,451.5,455,447,447,432037,1476
儒鴻,2022/9/22,435,443,432.5,443,958175,1476
儒鴻,2022/9/23,432.5,442,432.5,435,557108,1476
儒鴻,2022/9/26,416,437,412.5,437,683006,1476
儒鴻,2022/9/27,426,426.5,418,418,500366,1476
儒鴻,2022/9/28,408,426,408,421.5,639458,1476
儒鴻,2022/9/29,418,433,410.5,417,942146,1476
儒鴻,2022/9/30,392,400.5,381,399.5,2375969,1476
儒鴻,2022/10/3,390,390.5,377,383.5,1109028,1476
儒鴻,2022/10/4,403.5,406.5,397,400,847109,1476
儒鴻,2022/10/5,408,413.5,405,411.5,983106,1476
儒鴻,2022/10/6,409.5,416,408.5,414,526298,1476
儒鴻,2022/10/7,404,409,402,409,919926,1476
儒鴻,2022/10/11,398,403.5,388.5,389,750142,1476
儒鴻,2022/10/12,400,401.5,389,396,607951,1476
儒鴻,2022/10/13,393.5,402.5,392,398,806458,1476
儒鴻,2022/10/14,390.5,406,390.5,402.5,874982,1476
儒鴻,2022/10/17,385.5,392,378.5,381,881035,1476
儒鴻,2022/10/18,407,408.5,392.5,392.5,1200588,1476
儒鴻,2022/10/19,419,423.5,405,409,1524037,1476
儒鴻,2022/10/20,415,415,403,410,1538252,1476
儒鴻,2022/10/21,405.5,413.5,403,410.5,846119,1476
儒鴻,2022/10/24,404,414,399.5,412,895444,1476
儒鴻,2022/10/25,406,410,403,407,688970,1476
儒鴻,2022/10/26,424.5,425,407,410,1059001,1476
儒鴻,2022/10/27,424,431,420.5,421.5,718451,1476
儒鴻,2022/10/28,426,432,421.5,428.5,589789,1476
儒鴻,2022/10/31,424.5,433.5,420.5,431.5,470104,1476
儒鴻,2022/11/1,435.5,437.5,425,425,614970,1476
儒鴻,2022/11/2,433,440,430,436,567009,1476
儒鴻,2022/11/3,420.5,428,418.5,428,580010,1476
儒鴻,2022/11/4,426.5,431.5,422,431.5,913965,1476
儒鴻,2022/11/7,427,428,416.5,428,781050,1476
儒鴻,2022/11/8,435,436.5,428,433.5,721080,1476
儒鴻,2022/11/9,428,436.5,422.5,435,1209215,1476
儒鴻,2022/11/10,428,431,423.5,423.5,361955,1476
儒鴻,2022/11/11,447,447,433,436.5,1511705,1476
儒鴻,2022/11/14,453,458,448.5,450,656354,1476
儒鴻,2022/11/15,455,455.5,444,450.5,611887,1476
儒鴻,2022/11/16,453.5,459,447,455,685202,1476
儒鴻,2022/11/17,443,450,438.5,447.5,1037106,1476
儒鴻,2022/11/18,438.5,446,436,445,586538,1476
儒鴻,2022/11/21,435.5,442,432,442,503128,1476
儒鴻,2022/11/22,436.5,437.5,429,436,428102,1476
儒鴻,2022/11/23,436.5,441,432.5,441,355050,1476
儒鴻,2022/11/24,445,446,438,440.5,329143,1476
儒鴻,2022/11/25,441,446,438,445,256123,1476
儒鴻,2022/11/28,441,443.5,433,440.5,235081,1476
儒鴻,2022/11/29,450,450,440,443.5,481975,1476
儒鴻,2022/11/30,457,464,450,450,918330,1476
儒鴻,2022/12/1,461,469,461,461,682170,1476
儒鴻,2022/12/2,470,470,458,461,565049,1476
儒鴻,2022/12/5,468.5,475,462.5,462.5,736593,1476
儒鴻,2022/12/6,473.5,484,465,467,863070,1476
儒鴻,2022/12/7,477,483,469.5,479,778985,1476
儒鴻,2022/12/8,478,482.5,466.5,472.5,447035,1476
儒鴻,2022/12/9,480,481.5,474.5,476,292106,1476
儒鴻,2022/12/12,470,482,467.5,479.5,751987,1476
儒鴻,2022/12/13,451,472.5,451,470,895589,1476
儒鴻,2022/12/14,455.5,458.5,448,455,904983,1476
儒鴻,2022/12/15,475,476,455.5,455.5,1084253,1476
儒鴻,2022/12/16,461,470,459.5,466,867919,1476
儒鴻,2022/12/19,467.5,468,454,454.5,344909,1476
儒鴻,2022/12/20,446.5,461,445,452.5,914991,1476
儒鴻,2022/12/21,472.5,474.5,455,455,851325,1476
儒鴻,2022/12/22,486.5,505,479,479.5,1521271,1476
儒鴻,2022/12/23,492.5,499.5,470,475.5,1085201,1476
儒鴻,2022/12/26,496.5,500,485.5,494.5,576115,1476
儒鴻,2022/12/27,489,504,488.5,497.5,650952,1476
儒鴻,2022/12/28,484,495,481,495,689078,1476
儒鴻,2022/12/29,479,485.5,466,481,993728,1476
儒鴻,2022/12/30,495.5,498.5,480,480,798049,1476
儒鴻,2023/1/3,483.5,494.5,481.5,491.5,704014,1476
儒鴻,2023/1/4,482.5,488,478.5,488,387031,1476
儒鴻,2023/1/5,489,497.5,485,487.5,1230134,1476
儒鴻,2023/1/6,485,491.5,481,489,495046,1476
儒鴻,2023/1/9,492.5,509,488.5,493,1240992,1476
儒鴻,2023/1/10,487,493.5,485.5,492.5,662986,1476
儒鴻,2023/1/11,481,491.5,480,491.5,517165,1476
儒鴻,2023/1/12,479.5,486.5,477.5,485.5,369436,1476
儒鴻,2023/1/13,495,501,490,493.5,1362143,1476
儒鴻,2023/1/16,484.5,502,482.5,501,986975,1476
儒鴻,2023/1/17,491.5,492.5,480.5,484,834099,1476
儒鴻,2023/1/30,501,510,488,501,2679454,1476
儒鴻,2023/1/31,496.5,499,493,497.5,923927,1476
儒鴻,2023/2/1,488,502,487,497,924379,1476
儒鴻,2023/2/2,490,491,477,484.5,1728351,1476
儒鴻,2023/2/3,489.5,492.5,484,485,330019,1476
儒鴻,2023/2/6,488,491,484,489.5,489332,1476
儒鴻,2023/2/7,494.5,496,488,488,694944,1476
儒鴻,2023/2/8,513,515,496,496,1280836,1476
儒鴻,2023/2/9,501,510,501,505,612140,1476
儒鴻,2023/2/10,495.5,499,491.5,495,739984,1476
儒鴻,2023/2/13,496,503,493.5,496,482026,1476
儒鴻,2023/2/14,506,514,494.5,494.5,670991,1476
儒鴻,2023/2/15,496.5,504,496,497.5,598504,1476
儒鴻,2023/2/16,493,504,492.5,497,624026,1476
儒鴻,2023/2/17,488,494,485.5,492.5,634976,1476
儒鴻,2023/2/20,495,496,488.5,490,380008,1476
儒鴻,2023/2/21,488.5,499,488,499,623979,1476
儒鴻,2023/2/22,492,492,478.5,488.5,1331020,1476
儒鴻,2023/2/23,488.5,493,486.5,492.5,400208,1476
儒鴻,2023/2/24,480.5,490,478.5,490,743011,1476
儒鴻,2023/3/1,483,487,476,485,1755091,1476
儒鴻,2023/3/2,482,493.5,480.5,481,1448950,1476
儒鴻,2023/3/3,465.5,473,463,473,2470039,1476
儒鴻,2023/3/6,466,470.5,464,467,1145981,1476
儒鴻,2023/3/7,472,481,466.5,466.5,1258966,1476
儒鴻,2023/3/8,476,480,468,468.5,1084020,1476
儒鴻,2023/3/9,469,481.5,469,479,651187,1476
儒鴻,2023/3/10,471,473.5,465,469,680972,1476
儒鴻,2023/3/13,466,471,463,471,583067,1476
儒鴻,2023/3/14,455.5,463,451,461.5,1561079,1476
儒鴻,2023/3/15,456.5,464.5,455.5,464.5,573042,1476
儒鴻,2023/3/16,452,462.5,449,456.5,682019,1476
儒鴻,2023/3/17,448.5,457,448.5,456,1202939,1476
儒鴻,2023/3/20,455.5,458,452,455,810150,1476
儒鴻,2023/3/21,457,462.5,455,462.5,615977,1476
儒鴻,2023/3/22,465.5,469.5,462.5,464.5,1120054,1476
儒鴻,2023/3/23,470.5,471,463.5,465.5,660145,1476
儒鴻,2023/3/24,474,478,471,472,784005,1476
儒鴻,2023/3/27,477,479,474,474,601076,1476
儒鴻,2023/3/28,475.5,482.5,475,478.5,718946,1476
儒鴻,2023/3/29,496.5,500,485,500,2036508,1476
儒鴻,2023/3/30,497,499.5,489,499.5,1099074,1476
儒鴻,2023/3/31,495,498,490.5,490.5,916332,1476
儒鴻,2023/4/6,481.5,494.5,480,490.5,646122,1476
儒鴻,2023/4/7,481,487,480,481,370907,1476
儒鴻,2023/4/10,482,488,481.5,483,188067,1476
儒鴻,2023/4/11,487,493,480,481,798958,1476
儒鴻,2023/4/12,494,497.5,489,492,530509,1476
儒鴻,2023/4/13,489,494.5,485.5,494,426192,1476
儒鴻,2023/4/14,498,498,490,493,390065,1476
儒鴻,2023/4/17,490.5,498.5,489,498,225090,1476
儒鴻,2023/4/18,488,496.5,486.5,496.5,324947,1476
儒鴻,2023/4/19,490.5,496,485,485,390040,1476
儒鴻,2023/4/20,485.5,490.5,485,490.5,203975,1476
儒鴻,2023/4/21,485.5,493,483,488,274133,1476
儒鴻,2023/4/24,487.5,490,486.5,488.5,164041,1476
儒鴻,2023/4/25,477.5,488,477.5,486,371973,1476
儒鴻,2023/4/26,488.5,489.5,479,479,410102,1476
儒鴻,2023/4/27,484.5,492,483,484,249940,1476
儒鴻,2023/4/28,487.5,493,486.5,486.5,253010,1476
儒鴻,2023/5/2,487.5,492.5,483.5,487,345075,1476
儒鴻,2023/5/3,500,505,485.5,490,906055,1476
儒鴻,2023/5/4,500,504,496.5,500,437961,1476
儒鴻,2023/5/5,491,500,485,500,636005,1476
儒鴻,2023/5/8,487,498.5,487,498.5,297090,1476
儒鴻,2023/5/9,485,490,481,487,352578,1476
儒鴻,2023/5/10,480.5,488,469.5,486,432971,1476
儒鴻,2023/5/11,476.5,482,472.5,482,315034,1476
儒鴻,2023/5/12,482,485,473,481,274005,1476
儒鴻,2023/5/15,476.5,480.5,473.5,476,409043,1476
儒鴻,2023/5/16,479,483,475.5,480.5,346968,1476
儒鴻,2023/5/17,479.5,482.5,475,478.5,570980,1476
儒鴻,2023/5/18,485.5,487,483,484,299153,1476
儒鴻,2023/5/19,491,495,490,492,484070,1476
儒鴻,2023/5/22,482,497,480.5,497,521142,1476
儒鴻,2023/5/23,481,484.5,475.5,482,510010,1476
儒鴻,2023/5/24,477,480,474,480,424964,1476
儒鴻,2023/5/25,460,472,460,471,1270900,1476
儒鴻,2023/5/26,464,466,458.5,460,708030,1476
儒鴻,2023/5/29,470,472,466,468,629137,1476
儒鴻,2023/5/30,466,472,461.5,470,1227972,1476
